id,Workplaces,College,School,Places,Gender
7260,no workplaces to show,studies marketing at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|da lat",female
7261,no workplaces to show,no schools to show,no schools to show,no places to show,male
7262,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7263,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
7264,process equip engineer at intel|process equip engineer at intel,studied bachelor of mechatronics engineering at hcmute - spkt,went to nguyen khuyen prison,"long thành|hanoi, vietnam",male
7265,no workplaces to show,no schools to show,no schools to show,vung tau,notknown
7266,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|tri tôn",male
7267,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|hoa lac, an giang, vietnam",notknown
7268,no workplaces to show,no schools to show,no schools to show,"binh thanh, hồ chí minh, vietnam",female
7269,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
7270,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,"long son, an giang, vietnam|tân châu",male
7271,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|hanoi, vietnam",female
7272,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","tân uyên|angiang, an giang, vietnam",notknown
7273,works at shop yến yến,no schools to show,no schools to show,"ho chi minh city, vietnam",female
7274,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
7275,works at hcmc marathon|works at hcmc marathon,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
7276,no workplaces to show,studied at trường đại học an giang,no schools to show,no places to show,female
7277,no workplaces to show,studies at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,went to trường thcs-thpt long cang,can duoc,male
7278,"hanoi, vietnam",no schools to show,no schools to show,no places to show,male
7279,no workplaces to show,studied at đại học công nghệ sài gòn - saigon technology university,went to thpt ernst thalmann,"ho chi minh city, vietnam",notknown
7280,no workplaces to show,no schools to show,no schools to show,long khanh,notknown
7281,no workplaces to show,no schools to show,no schools to show,no places to show,male
7282,no workplaces to show,no schools to show,no schools to show,tân châu,male
7283,tây ninh,studied at tây ninh province,went to thpt nguyen hung hiep,tây ninh|tây ninh,notknown
7284,works at thaco auto|works at thaco auto,studies công nghệ kĩ thuật ô tô at trường cao đẳng kỹ thuật cao thắng,went to trường thpt trần hưng đạo-mỹ tho,"ho chi minh city, vietnam|mitho, tiền giang, vietnam",male
7285,former vice head of external relations department at margroup|former vice head of external relations department at margroup|former vice head of external relations department at margroup,studies at ueh - trường đại học kinh tế tp.hcm|studies at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam|dong ha",female
7286,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7287,giáo viên at trường thcs phú lâm,no schools to show,"went to thpt tân châu, an giang","ap long hung (3), ðồng tháp, vietnam|ap long hung (3), ðồng tháp, vietnam",male
7288,no workplaces to show,studies at đại học tôn đức thắng|studies at đại học tôn đức thắng,no schools to show,no places to show,female
7289,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7290,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|pleiku",female
7291,no workplaces to show,studies logistics and supply chain management at đại học quốc tế - đhqg - tphcm,no schools to show,no places to show,notknown
7292,boss at mon studio,"studied at thpt tân châu, an giang",went to thpt tan chau|went to thpt tan chau,tân châu|tân châu|ho chi minh city,male
7293,vật tư y tế,no schools to show,no schools to show,"can tho|angiang, an giang, vietnam",notknown
7294,no workplaces to show,studies ngôn ngữ pháp at ton duc thang university - vietnam,no schools to show,"ho chi minh city, vietnam",male
7295,no workplaces to show,no schools to show,went to trường thcs phú lâm,phú lâm,male
7296,no workplaces to show,studies at cao đẳng kinh tế đối ngoại tp.hcm,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre",bến tre,female
7297,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7298,works at thành phố hồ chí minh,studied at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|da lat",notknown
7299,ceo at công ty cp cơ điện lạnh vila,studied cntt và truyền thông at cntt,went to trường thpt kỳ anh,"ho chi minh city, vietnam|hà tĩnh|hanoi, vietnam",male
7300,owner at ice store,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",notknown
7301,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quy nhon",female
7302,no workplaces to show,no schools to show,no schools to show,no places to show,male
7303,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","angiang, an giang, vietnam|angiang, an giang, vietnam",female
7304,no workplaces to show,studies at đại học tôn đức thắng,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
7305,works at developh vietnam|works at developh vietnam,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",goes to trường thpt trần phú tphcm,"ho chi minh city, vietnam",male
7306,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7307,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7308,no workplaces to show,no schools to show,"goes to thpt tân châu, tân châu, an giang",tân châu|tân châu|tân châu shop,female
7309,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7310,no workplaces to show,no schools to show,went to trường thpt vị thanh,vi thanh,notknown
7311,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
7312,no workplaces to show,studied at khoa kinh tế - trường đại học nha trang,went to thpt phan boi chau - cam ranh - khanh hoa,"cam ranh port, khánh hòa, vietnam|cam ranh port, khánh hòa, vietnam",female
7313,works at mcv network,no schools to show,went to trường thpt chuyên vị thanh,can tho|vi thanh,female
7314,no workplaces to show,studied at trường đại học công nghệ thông tin,went to trường thcs trần ngọc sương|went to trường thcs trần ngọc sương,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",male
7315,english language teacher at đại học tôn đức thắng|english language teacher at đại học tôn đức thắng|english language teacher at đại học tôn đức thắng|english language teacher at đại học tôn đức thắng,studies tesol (teaching english to speakers of other languages) at edith cowan university (ecu)|studies tesol (teaching english to speakers of other languages) at edith cowan university (ecu),went to trường thpt lê hồng phong-di linh-lâm đồng,bao loc|di linh,female
7316,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7317,works at công ty cổ phần kiến trúc việt|works at công ty cổ phần kiến trúc việt,studied at trường đại học kiến trúc thành phố hồ chí minh,"went to thpt tân châu, an giang",long xuyên|long xuyên,male
7318,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7319,works at đại học an giang|works at đại học an giang|works at đại học an giang,studied dược sĩ 14b at trung cấp y tế an giang,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|angiang, an giang, vietnam",female
7320,no workplaces to show,studied công nghệ kỹ thuật ô tô (automotive engineering technology) at trường cao đẳng kỹ thuật cao thắng,went to trường thpt trường chinh (di linh - lâm đồng)|went to trường thpt trường chinh (di linh - lâm đồng),"ho chi minh city, vietnam|di linh",notknown
7321,tân châu,no schools to show,went to tan chau,tân châu|tân châu,female
7322,no workplaces to show,no schools to show,no schools to show,no places to show,female
7323,long an province,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",male
7324,tân châu,studied at an giang university,went to thpt tan chau,"biên hòa|angiang, an giang, vietnam",male
7325,student dean at thpt dĩ an,studies at trường đại học luật tp. hồ chí minh,went to trường thcs võ trường toản,no places to show,female
7326,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
7327,no workplaces to show,studied sư phạm giáo dục mầm non at trường đại học phú yên|studied sư phạm giáo dục mầm non at trường đại học phú yên,went to th|went to th,tuy hòa|tuy hòa,female
7328,marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships|marketing coordinator at virtual internships,studies international business - international economic relations at university of economics and law,went to quốc học quy nhơn,"ho chi minh city, vietnam|quy nhon",female
7329,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
