id,Workplaces,College,School,Places,Gender
1479,works at an giang,no schools to show,no schools to show,"angiang, an giang, vietnam|chaudok, an giang, vietnam|phú lâm",notknown
1480,blogger at suy nghĩ của tôi.,no schools to show,went to ngô thời nhiệm school,"di an|nam định, nam định, vietnam",male
1481,tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my|tốt nghiệp khoá học skillbrows by master kieu my,studied at trường cao đẳng trang trí mỹ thuật đồng nai,no schools to show,"biên hòa|biên hòa|ho chi minh city, vietnam",female
1482,no workplaces to show,no schools to show,no schools to show,hải dương|hải dương,male
1483,paralegal at luật sư bến tre|paralegal at luật sư bến tre|paralegal at luật sư bến tre,studied at trường đại học luật tp. hồ chí minh,went to thpt chuyên bến tre - bentre high school for gifted students,"ho chi minh city, vietnam|bến tre",notknown
1484,works at d4 kdc thuận giao,no schools to show,no schools to show,"ap binh duong (1), vietnam|angiang, an giang, vietnam",female
1485,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",female
1486,no workplaces to show,no schools to show,no schools to show,no places to show,male
1487,works at bssc|works at bssc|works at bssc|works at bssc|works at bssc,studies at ueh - trường đại học kinh tế tp.hcm,went to trường thpt chuyên bạc liêu|went to trường thpt chuyên bạc liêu,"ho chi minh city, vietnam|bac lieu",male
1488,soc trang,studies at đại học tôn đức thắng,went to thcs & thpt lê hồng phong,soc trang|soc trang,male
1489,former head of external relations department at sea to sea|former head of external relations department at sea to sea,studies at ueh - trường đại học kinh tế tp.hcm,went to nguyen huu cau high school,"ho chi minh city, vietnam",female
1490,no workplaces to show,no schools to show,no schools to show,trang bom|trang bom,male
1491,no workplaces to show,studied at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|tây ninh",notknown
1492,no workplaces to show,no schools to show,no schools to show,cao lãnh,female
1493,works at ngân hàng shinhan việt nam|works at ngân hàng shinhan việt nam,no schools to show,no schools to show,"ho chi minh city, vietnam|buon me thuot",female
1494,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1495,works at kinh doanh online|works at kinh doanh online,studies at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|hồng ngự",female
1496,"works at tân châu, an giang",no schools to show,no schools to show,tân châu|tân châu|tân châu,notknown
1497,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1498,works at vinschool,studied sv khoa kinh tế_luật at đại học luật hà nội,went to thpt lý thường kiệt - hà nội,"hanoi, vietnam|hanoi, vietnam",male
1499,works at trường thcs phú lâm,studied at trường đại học an giang,no schools to show,"angiang, an giang, vietnam",male
1500,"works at thpt tân châu, an giang",no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,female
1501,lotus creative agency,no schools to show,no schools to show,no places to show,male
1502,no workplaces to show,no schools to show,no schools to show,"sydney, australia|ho chi minh city, vietnam",female
1503,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1504,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1505,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
1506,no workplaces to show,no schools to show,no schools to show,"trang bom|chaudok, an giang, vietnam|trang bom",notknown
1507,no workplaces to show,no schools to show,no schools to show,no places to show,female
1508,no workplaces to show,no schools to show,no schools to show,no places to show,female
1509,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1510,no workplaces to show,studied sư phạm ngữ văn at trường đại học đồng tháp,went to trường thpt hồng ngự 2- đồng tháp|went to trường thpt hồng ngự 2- đồng tháp|went to trường thpt hồng ngự 2- đồng tháp,no places to show,female
1511,"works at cam ranh port, khánh hòa, vietnam",studied at ko co|studied at ko co,went to thpt trần hưng đạo|went to thpt trần hưng đạo,"cam ranh port, khánh hòa, vietnam|cam ranh port, khánh hòa, vietnam",male
1512,no workplaces to show,no schools to show,"went to thcs chu văn an, quận 11, tp.hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
1513,works at cty tnhh great veca vn|works at cty tnhh great veca vn,no schools to show,no schools to show,"trang bom|chaudok, an giang, vietnam",notknown
1514,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1515,no workplaces to show,no schools to show,no schools to show,no places to show,male
1516,,,,,
1517,no workplaces to show,no schools to show,went to trường thcs phú lâm,"angiang, an giang, vietnam|phú lâm, vietnam|angiang, an giang, vietnam",notknown
1518,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1519,no workplaces to show,studies at trường đại học tài chính - marketing,went to trường thpt nguyễn hữu cầu tp.hcm|went to trường thpt nguyễn hữu cầu tp.hcm,"ho chi minh city, vietnam|tan tru",male
1520,tân châu,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",male
1521,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1522,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1523,works at trường thpt nguyễn hồng đạo,no schools to show,went to đoàn trường thpt nguyễn hồng đạo,phù cát|quy nhon,notknown
1524,no workplaces to show,studies at nam can tho university,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,male
1525,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
1526,works at trường thpt trần phú (gia lai),no schools to show,no schools to show,"plei bau can, gia lai-cong tum, vietnam|pleiku",male
1527,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
1528,online program coordinator at facebook,studies at trung tâm tin học - đh khoa học tự nhiên tphcm|studies at trung tâm tin học - đh khoa học tự nhiên tphcm|studies at trung tâm tin học - đh khoa học tự nhiên tphcm,went to thpt.trần nguyên hãn - vũng tàu,vung tau|vung tau,male
1529,no workplaces to show,no schools to show,no schools to show,no places to show,male
1530,tân châu,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",no places to show,male
1531,phòng đào tạo at lớp đồ họa cô quyên|phòng đào tạo at lớp đồ họa cô quyên|phòng đào tạo at lớp đồ họa cô quyên,studied at george brown college|studied at george brown college|studied at george brown college|studied at george brown college,went to thpt nguyễn du,"toronto, ontario|ho chi minh city, vietnam",male
1532,học  sinh tại trường thpt tân châu|học  sinh tại trường thpt tân châu,no schools to show,went to trường thpt tân châu,"ho chi minh city, vietnam|ho chi minh city, vietnam|tân châu",female
1533,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
1534,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1535,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|long xuyên",notknown
1536,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu,notknown
1537,sinh viên at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied at entmed,went to trường thpt mỹ đức a - mỹ đức - hà nội,biên hòa,male
1538,tự do at nhà báo|tự do at nhà báo|tự do at nhà báo,studied at ăn chơi có tổ chức|studied at ăn chơi có tổ chức|studied at ăn chơi có tổ chức,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
1539,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1540,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1541,tham gia cuộc thi phun xam vietnam pmu championship 2022|tham gia cuộc thi phun xam vietnam pmu championship 2022|tham gia cuộc thi phun xam vietnam pmu championship 2022|tham gia cuộc thi phun xam vietnam pmu championship 2022,no schools to show,no schools to show,"ho chi minh city, vietnam|my tho",female
1542,no workplaces to show,studies at cao đẳng ctim,no schools to show,bến tre,female
1543,no workplaces to show,studied quan hệ công chúng - public relations at trường đại học văn lang,went to thpt tháp mười - đồng tháp,"ho chi minh city, vietnam|cao lãnh",notknown
1544,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",notknown
1545,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1546,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1547,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|chaudok, an giang, vietnam",notknown
1548,no workplaces to show,studied at trường đại học nông lâm tp.hcm,"went to thpt vĩnh định, triệu phong, quảng trị","ho chi minh city, vietnam|quảng trị",notknown
1549,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1550,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1551,no workplaces to show,no schools to show,no schools to show,ben luc|ben luc,notknown
1552,no workplaces to show,studied interior design at trường đại học kiến trúc tp.hcm,no schools to show,"ho chi minh city, vietnam",female
1553,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|phu my, an giang, vietnam",notknown
1554,no workplaces to show,no schools to show,"goes to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
1555,no workplaces to show,studies at nc state university|studies at nc state university|studies at nc state university,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|washington dc,female
1556,tân châu,no schools to show,went to thpt tan chau,"angiang, an giang, vietnam|tân châu",female
1557,no workplaces to show,no schools to show,went to trường thpt đốc binh kiều,thap muoi|thap muoi,male
1558,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1559,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
1560,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|buon me thuot",notknown
1561,"ho chi minh city, vietnam|ho chi minh city, vietnam","studied at khoa sinh học - công nghệ sinh học, trường đh khtn, đhqg hcm",went to thpt lý tự trọng,"quang nam, quang nam-da nang, vietnam",male
