id,Workplaces,College,School,Places,Gender
3282,no workplaces to show,studies công nghệ thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt huong hoa|went to thpt huong hoa,"thủ đức, hồ chí minh, vietnam|trieu phong",male
3283,worked at thành phố cần thơ|worked at thành phố cần thơ,no schools to show,went to thcs long sơn,can tho|hồng ngự,female
3284,works at bảo lộc,studied at nguyen khuyen prison|studied at nguyen khuyen prison,went to thcs quang trung bảo lộc|went to thcs quang trung bảo lộc,bao loc|bao loc,notknown
3285,works at mỹ hiền make up|works at mỹ hiền make up|works at mỹ hiền make up,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",female
3286,no workplaces to show,no schools to show,went to trường trung học cơ sở phú lâm,"angiang, an giang, vietnam|phú lâm",notknown
3287,no workplaces to show,studied khoa luật dân sự at trường đại học luật tp. hồ chí minh,no schools to show,cam my|tỉnh đồng nai,male
3288,công ty phụ tùng ôtô hg|công ty phụ tùng ôtô hg,studies at cao đẳng công nghệ thủ đức|studies at cao đẳng công nghệ thủ đức,went to trường thcs nguyễn hữu cảnh|went to trường thcs nguyễn hữu cảnh,"ho chi minh city, vietnam|cam my",male
3289,studying at thpt chuyên lê quý đôn,no schools to show,went to thpt chuyên lê quý đôn,dong ha|dong ha,male
3290,bình dương province,studied at trường thpt châu phong,went to thcs chau phong,"tân uyên|châu giang, an giang, vietnam",male
3291,tân châu,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
3292,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
3293,no workplaces to show,studied 𝐋𝐮𝐚̣̂𝐭 𝐊𝐢𝐧𝐡 𝐓𝐞̂́ -  𝐄𝐜𝐨𝐧𝐨𝐦𝐢𝐜 𝐋𝐚𝐰 at trường đại học kinh tế - luật,went to nguyen khuyen prison,"ho chi minh city, vietnam",notknown
3294,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3295,no workplaces to show,no schools to show,went to trường thpt trưng vương q1 tphcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3296,"works at 954 ấp phú hoà, xã phú lâm, huyện phú tân, tỉnh an giang",no schools to show,no schools to show,no places to show,notknown
3297,works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online|works at tuyển ctv bán vé máy bay online,studied at trường đại học tài chính - ngân hàng hà nội|studied at trường đại học tài chính - ngân hàng hà nội,went to thpt me linh-dong hung -thai binh,"ho chi minh city, vietnam|thái bình",notknown
3298,works at quy nhơn ai community,studied cntt at fpt university da nang,went to trường quốc học - huế,no places to show,male
3299,works at đà nẵng,studied at duy tan university|studied at duy tan university,no schools to show,"kon tum|kon tum, kon tum, vietnam",male
3300,thu dau mot,no schools to show,no schools to show,"ap binh duong (1), vietnam",female
3301,no workplaces to show,studies at trường đại học y dược hải phòng - hpump,went to thpt tứ kỳ,hải dương|hải dương,male
3302,no workplaces to show,no schools to show,went to trường thpt hòa hội,"vung tau|da nang, vietnam",female
3303,works at đội sinh viên tình nguyện khoa cntt - đh khtn,no schools to show,no schools to show,di an|bến tre,male
3304,works at binh duong - viet nam,no schools to show,no schools to show,"long xuyên|angiang, an giang, vietnam",male
3305,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3306,works at 𝗧𝗢𝗣𝗠𝗢𝗦𝗧 𝒽𝒶𝒾𝓇 𝓈𝓉𝓊𝒹𝒾𝑜|works at 𝗧𝗢𝗣𝗠𝗢𝗦𝗧 𝒽𝒶𝒾𝓇 𝓈𝓉𝓊𝒹𝒾𝑜,no schools to show,no schools to show,"binh thanh, hồ chí minh, vietnam|thủ đức, hồ chí minh, vietnam",male
3307,works at đồng tháp quê tôi,no schools to show,went to thpt tháp mười - đồng tháp|went to thpt tháp mười - đồng tháp,thap muoi|thap muoi,notknown
3308,no workplaces to show,studied kế toán at trường đại học hà nội,went to thpt thiệu hóa,thanh hóa,notknown
3309,no workplaces to show,studies đông phương học-日本語 at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,"ho chi minh city, vietnam|tân châu",female
3310,works at nhc's confessions,studies banking & finance at university of economics and law - vietnam national university hcmc,went to nguyen huu cau high school|went to nguyen huu cau high school,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3311,no workplaces to show,no schools to show,went to trường thpt linh trung - thành phố thủ đức,"ho chi minh city, vietnam",male
3312,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3313,no workplaces to show,studies at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,went to thpt lương văn chánh phú yên,tuy hòa|tuy hòa,notknown
3314,no workplaces to show,no schools to show,went to trường thpt võ trường toản|went to trường thpt võ trường toản,"di an|binh luc, hà nam, vietnam",male
3315,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3316,"phu quoc, kiến giang, vietnam",no schools to show,went to thpt dương đông,"phu quoc, kiến giang, vietnam|phu quoc, kiến giang, vietnam",male
3317,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,tam ky|tam ky,male
3318,no workplaces to show,no schools to show,went to thpt thị xã quảng trị,vung tau,female
3319,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3320,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3321,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
3322,no workplaces to show,no schools to show,no schools to show,"can tho|angiang, an giang, vietnam",notknown
3323,no workplaces to show,no schools to show,no schools to show,no places to show,female
3324,no workplaces to show,no schools to show,went to truong thpt long khanh,thu dau mot|hồng ngự,female
3325,no workplaces to show,no schools to show,went to trung học phổ thông hòa bình,"quy nhon|binh dinh, nghia binh, vietnam|quy nhon",notknown
3326,"account executive, key accounts at kgm vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3327,works at cầm đồ lê uyên|works at cầm đồ lê uyên,no schools to show,went to trường thpt lê duẩn - bmt,"buôn ma thuột, đắc lắk, vietnam|thanh hóa",notknown
3328,marketing communications at amaisoft jsc,no schools to show,no schools to show,hải dương,male
3329,works at yugioh việt nam - ytc fanpage,no schools to show,went to trường thpt phan bội châu tp phan thiết,phan thiet|van ninh,notknown
3330,works at binh duong - viet nam,studied at đại học bình dương,goes to trường đời,"tân uyên|ap binh duong (1), vietnam",female
3331,no workplaces to show,studies at đoàn thanh niên trường đh bách khoa hà nội,no schools to show,"phùng khoang, ha noi, vietnam|từ sơn",notknown
3332,nhơn trạch - đồng nai,studied at hutech - đại học công nghệ tp.hcm,went to thcs an châu,nhơn trạch|long xuyên,notknown
3333,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3334,no workplaces to show,no schools to show,no schools to show,no places to show,female
3335,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3336,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
3337,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3338,no workplaces to show,"studied at thpt tân châu, an giang|studied at thpt tân châu, an giang",went to thcs long thạnh,"tân châu|angiang, an giang, vietnam",female
3339,no workplaces to show,studies at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|binh phuoc, vietnam",male
3340,hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.|hai đấng toàn năng.,studies quốc tế học at trường đại học sư phạm thành phố hồ chí minh - hcmue,"went to thpt tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
3341,no workplaces to show,no schools to show,no schools to show,no places to show,female
3342,no workplaces to show,"studied at trường đại học công nghệ thông tin, đh quốc gia tphcm","went to trường thpt vĩnh xương, tx tân chau, an giang",no places to show,notknown
3343,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3344,học sinh trường thpt lê trung kiên,studied at đhxd miền trung,went to trường thpt lê trung kiên,tuy hòa|tuy hòa,male
3345,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3346,works at tiktok|works at tiktok,studied at phan thi rang,goes to trường thpt phan thị ràng,"ho chi minh city, vietnam|tho son, kiến giang, vietnam|rach gia",male
3347,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,female
3348,no workplaces to show,no schools to show,no schools to show,no places to show,female
3349,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam",notknown
3350,no workplaces to show,studied at trường trung học phổ thông bình phú,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3351,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3352,học ngành cơ điện tử tại trường cao đẳng kỹ thuật cao thắng,studies at trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|bến tre|ho chi minh city, vietnam",male
3353,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",notknown
3354,no workplaces to show,no schools to show,no schools to show,"ben cat|angiang, an giang, vietnam",notknown
3355,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|củ chi, hồ chí minh, vietnam",notknown
3356,đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol|đào tạo sát thủ bán lẻ - nhân bản thủ lĩnh kdol,no schools to show,"went to thpt tân châu, an giang|went to thpt tân châu, an giang","ben cat|phung hiep|ho chi minh city, vietnam|mỹ phước bến cát bình dương",female
3357,tân châu,no schools to show,goes to thpt đức trí,tân châu,female
3358,works at cty tnhh worldon việt nam,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|vinh thuan",female
3359,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3360,tân châu|tân châu,no schools to show,went to trường thcs phú vĩnh,"phu vinh, an giang, vietnam|angiang, an giang, vietnam",male
3361,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
