id,Workplaces,College,School,Places,Gender
2398,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2399,no workplaces to show,no schools to show,no schools to show,no places to show,female
2400,works at planting trees,studied at trường thcs long thạnh,went to trường thcs long sơn,"long son, an giang, vietnam|long son, an giang, vietnam",female
2401,no workplaces to show,studied at trường đại học bách khoa - đh quốc gia tp.hcm,no schools to show,"buôn ma thuột, đắc lắk, vietnam|quảng trị",notknown
2402,no workplaces to show,no schools to show,no schools to show,no places to show,male
2403,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt hựu thành,tra vinh,female
2404,no workplaces to show,studies at đại học cần thơ - ctu.vn|studies at đại học cần thơ - ctu.vn,no schools to show,can tho|can tho,female
2405,tân châu,no schools to show,no schools to show,tân châu|tân châu,female
2406,no workplaces to show,no schools to show,went to thpt chuyen nguyen thi minh khai,soc trang|soc trang,female
2407,cầu thủ bóng đá at huỳnh long fc,no schools to show,no schools to show,no places to show,male
2408,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2409,works at bệnh viện đa khoa khu vực tân châu,no schools to show,went to trường thpt tân châu,tân châu|tân châu,female
2410,no workplaces to show,studied at an giang university,went to thcs phú thạnh,"long xuyên|angiang, an giang, vietnam",female
2411,thư ký kiêm đủ thứ at ái lê co. ltd|thư ký kiêm đủ thứ at ái lê co. ltd,studied quản trị kinh doanh at hutech - đại học công nghệ tp.hcm,went to trường ptth thủ khoa nghĩa tp châu đốc,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",female
2412,long xuyên|long xuyên,no schools to show,went to thpt chuyên thoại ngọc hầu confessions,long xuyên|long xuyên,female
2413,no workplaces to show,no schools to show,"went to thpt nguyễn thái học, chư pưh, gia lai","gia lai, gia lai, vietnam",male
2414,no workplaces to show,no schools to show,no schools to show,tân châu,female
2415,no workplaces to show,no schools to show,went to trường thpt cần đước,can duoc,female
2416,works at trường đại học võ trường toản,studied at trường đại học võ trường toản,went to thpt đốc binh kiều,"can tho|châu thành, tiền giang, vietnam",female
2417,no workplaces to show,no schools to show,no schools to show,no places to show,female
2418,no workplaces to show,studies at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,no schools to show,no places to show,notknown
2419,worked at new ocean information system,studies at dh quốc gia - dh công nghệ thông tin,no schools to show,no places to show,female
2420,no workplaces to show,studied at trường cao đẳng long an|studied at trường cao đẳng long an,no schools to show,"tân an, long an|long an, tiền giang, vietnam",notknown
2421,no workplaces to show,no schools to show,no schools to show,no places to show,male
2422,no workplaces to show,studied at trường thpt trường thi - số 81 đường trường thi - tp. thanh hóa,no schools to show,"hanoi, vietnam",female
2423,no workplaces to show,studies at trường đại học nông lâm tp.hcm,no schools to show,no places to show,female
2424,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
2425,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2426,works at ọp ọp shop|works at ọp ọp shop,no schools to show,no schools to show,"ho chi minh city, vietnam|buon me thuot",female
2427,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2428,dân thường thôi at trường thcs tt cái bè,studies at trường đại học nông lâm tp.hcm,went to trường thcs thị trấn cái bè|went to trường thcs thị trấn cái bè,cái bè|cái bè,male
2429,works at câu lạc bộ bóng đá bình phước fc|works at câu lạc bộ bóng đá bình phước fc,no schools to show,no schools to show,tây ninh,male
2430,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2431,vice president of the vietnamese students' association ueh at youth ueh community|vice president of the vietnamese students' association ueh at youth ueh community|vice president of the vietnamese students' association ueh at youth ueh community|vice president of the vietnamese students' association ueh at youth ueh community|vice president of the vietnamese students' association ueh at youth ueh community|vice president of the vietnamese students' association ueh at youth ueh community,studied at youth ueh community|studied at youth ueh community,went to thpt hermann gmeiner cà mau,cà mau|cà mau,male
2432,works at cs phú thạnh,no schools to show,went to thpt chu van an|went to thpt chu van an,"phú tân|ap long my, an giang, vietnam",male
2433,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2434,works at new york nails endeavour hills,no schools to show,went to tan chau high school,"melbourne, victoria, australia|hồng ngự",female
2435,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
2436,no workplaces to show,no schools to show,no schools to show,no places to show,female
2437,vice president at ecommerce club - uit|vice president at ecommerce club - uit|vice president at ecommerce club - uit|vice president at ecommerce club - uit|vice president at ecommerce club - uit,studies thương mại điện tử at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to thpt chuyên hùng vương, tp.pleiku, gia lai|went to thpt chuyên hùng vương, tp.pleiku, gia lai",pleiku|pleiku,female
2438,no workplaces to show,no schools to show,no schools to show,thanh hóa,notknown
2439,no workplaces to show,no schools to show,no schools to show,no places to show,male
2440,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
2441,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|chaudok, an giang, vietnam",notknown
2442,works at thpt tiểu la - thăng bình - quảng nam,studied at trường đại học ngoại ngữ đà nẵng,went to thpt tiểu la - thăng bình - quảng nam,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",notknown
2443,founder/manager at the 1/9,studies việt nam học - khoa khoa học xã hội và nhân văn at trường đại học quy nhơn - qnu,no schools to show,"ho chi minh city, vietnam",male
2444,tân châu,studied at trường đại học nông lâm tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang","ấp tân phú, an giang, vietnam|ho chi minh city, vietnam",notknown
2445,no workplaces to show,no schools to show,no schools to show,no places to show,male
2446,no workplaces to show,no schools to show,went to trường trung học cơ sở long toàn,ba ria|ba ria,female
2447,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,notknown
2448,no workplaces to show,no schools to show,no schools to show,no places to show,female
2449,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2450,no workplaces to show,studied dược at trường cao đẳng y khoa phạm ngọc thạch,went to trường thpt cái bè,"ho chi minh city, vietnam|cái bè",male
2451,no workplaces to show,no schools to show,no schools to show,no places to show,female
2452,tân châu,no schools to show,no schools to show,tân châu|tân châu,female
2453,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2454,đại sứ truyền thông - ambassdor at ivolunteer vietnam,studied at trường đại học kinh tế - luật,went to thpt pleiku - gia lai,pleiku,female
2455,tân châu,no schools to show,no schools to show,tân châu,notknown
2456,no workplaces to show,no schools to show,went to trường thpt lý chính thắng,hà tĩnh|hà tĩnh,notknown
2457,no workplaces to show,studied thiết kế đồ họa at hiu - đại học quốc tế hồng bàng,went to thpt hồng ngự 1 - confessions,hồng ngự,notknown
2458,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2459,no workplaces to show,no schools to show,no schools to show,"can tho|thoi lai, vietnam",notknown
2460,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2461,no workplaces to show,studied logistics và quản lí chuỗi cung ứng at trường đại học mở tphcm,went to thpt dĩ an,di an,notknown
