id,Workplaces,College,School,Places,Gender
6662,works at bệnh viện đa khoa trung ương cần thơ|works at bệnh viện đa khoa trung ương cần thơ|works at bệnh viện đa khoa trung ương cần thơ|works at bệnh viện đa khoa trung ương cần thơ,studied at trường đại học y-dược cần thơ|studied at trường đại học y-dược cần thơ,"went to thpt  lai vung 1, lai vung, đồng tháp",can tho|lai vung,female
6663,no workplaces to show,studied at cao đẳng công nghệ thủ đức,went to thpt nguyễn trãi  (bình dương),"ap binh duong (1), vietnam",male
6664,no workplaces to show,"studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm|studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm|studied at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,"xa phan thiet, bình thuận, vietnam|phan thiet",male
6665,no workplaces to show,no schools to show,went to thcs tân tiến,"chau phú, an giang, vietnam|chau phú, an giang, vietnam",male
6666,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
6667,tân châu|tân châu,no schools to show,went to trường thpt trí đức,"ho chi minh city, vietnam|tân châu",male
6668,no workplaces to show,no schools to show,no schools to show,can tho,notknown
6669,,,,,
6670,works at hella,studied automotive technology at ho chi minh city university of technology and education,went to thpt nguyễn hữu cảnh,biên hòa,notknown
6671,works at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to thpt trần quốc toản - cao lãnh - đồng tháp,"ho chi minh city, vietnam|hai phong, vietnam",notknown
6672,no workplaces to show,no schools to show,no schools to show,no places to show,male
6673,sales & marketting at anh ngữ pmp,no schools to show,no schools to show,"ho chi minh city, vietnam|thu dau mot",notknown
6674,works at ocb - ngân hàng phương đông,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",can tho|tân châu,female
6675,works at việc làm acacy,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6676,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,went to đoàn trường thpt nguyễn sinh sắc,"ho chi minh city, vietnam|tân châu",male
6677,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
6678,no workplaces to show,no schools to show,went to trường thcs chu văn an - tp. thái nguyên,"ho chi minh city, vietnam|thái nguyên",female
6679,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6680,no workplaces to show,no schools to show,no schools to show,tân châu,male
6681,no workplaces to show,studied at đại học khoa học xã hội và nhân văn tp hồ chí minh,went to quoc hoc quy nhon,"ho chi minh city, vietnam|quy nhon",female
6682,works at binh duong - viet nam|works at binh duong - viet nam|works at binh duong - viet nam,studied at đại học fpt cần thơ,went to trường thpt nguyễn văn thoại,"ap an tinh, an giang, vietnam|angiang, an giang, vietnam",male
6683,no workplaces to show,studied at trường đại học ngoại ngữ - đại học quốc gia hà nội,no schools to show,"ho chi minh city, vietnam|thủ đức, hồ chí minh, vietnam",notknown
6684,no workplaces to show,no schools to show,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,male
6685,no workplaces to show,studied at trường đại học bách khoa - đh quốc gia tp.hcm,went to quoc hoc quy nhon|went to quoc hoc quy nhon,"ho chi minh city, vietnam|quy nhon",male
6686,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,went to thpt thu xà-tư nghĩa-quảng ngãi,"ho chi minh city, vietnam|quang ngai",notknown
6687,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",notknown
6688,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6689,worked at novotel da nang,studied at da nang university of economics,no schools to show,"da nang, vietnam|da dang, quang nam-da nang, vietnam",notknown
6690,no workplaces to show,no schools to show,went to thcs long sơn|went to thcs long sơn,"ho chi minh city, vietnam|tân châu",female
6691,works at crown retreat - quy nhơn,studied at trường du lịch - đại học huế - huht,went to trường thpt nguyễn hồng đạo,quy nhon|phù cát,female
6692,chairman & ceo at zen group|chairman & ceo at zen group,studied at hutech - đại học công nghệ tp.hcm,went to trường th và thcs văn tiên,"ho chi minh city, vietnam|hanoi, vietnam",notknown
6693,no workplaces to show,studied kinh tế - quản trị kinh doanh at trường đại học văn hiến,no schools to show,"ho chi minh city, vietnam|tân châu",female
6694,no workplaces to show,no schools to show,went to trung học cơ sở đức hiệp,quang ngai,female
6695,no workplaces to show,studies at trường đại học cần thơ,"went to thpt tân châu, an giang",can tho|tân châu,male
6696,no workplaces to show,no schools to show,no schools to show,no places to show,female
6697,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6698,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|đồng hới",female
6699,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
6700,no workplaces to show,no schools to show,went to trường thpt phan chu trinh - sông cầu - phú yên,"biên hòa|paris, france",male
6701,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,went to thpt gò công đông,"ho chi minh city, vietnam",male
6702,worked at lecturer,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
6703,no workplaces to show,studies at đại học hoa sen,no schools to show,"ho chi minh city, vietnam|quang ngai",female
6704,no workplaces to show,no schools to show,went to trường thcs phú lâm,"angiang, an giang, vietnam|ho chi minh city, vietnam",male
6705,no workplaces to show,no schools to show,went to trường thpt nguyễn tất thành q6|went to trường thpt nguyễn tất thành q6,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
6706,lùn nhất at lossless - clb văn nghệ xung kích trường đh công nghệ thông tin,"studies software engineering at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to trường thcs, thpt ngôi sao","ho chi minh city, vietnam|quang ngai",notknown
6707,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt chuyên nguyễn bỉnh khiêm - vĩnh long,"ho chi minh city, vietnam|vĩnh long",female
6708,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6709,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6710,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
6711,works at nhà thuốc fpt long châu,no schools to show,no schools to show,tân châu,female
6712,works at học viện hậu cần|works at học viện hậu cần,no schools to show,no schools to show,hai lang|quảng trị,male
6713,no workplaces to show,studies at trường cao đẳng y khoa phạm ngọc thạch tp. hồ chí minh,went to trường thcs tân thạnh đông,"củ chi, hồ chí minh, vietnam",female
6714,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam",notknown
6715,no workplaces to show,studies at trường đại học kinh tế - luật,no schools to show,"ho chi minh city, vietnam",notknown
6716,no workplaces to show,no schools to show,no schools to show,no places to show,female
6717,tân châu,no schools to show,no schools to show,tân châu,female
6718,no workplaces to show,no schools to show,went to trường thpt nguyễn huệ - tp. vũng tàu,"vung tau|nam định, nam định, vietnam",male
6719,no workplaces to show,studied at trường cao đẳng kỹ thuật cao thắng,went to trường thpt an thới,"ho chi minh city, vietnam|bến tre",male
6720,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6721,works at binh duong - viet nam,no schools to show,no schools to show,"angiang, an giang, vietnam",male
6722,no workplaces to show,studies at university of labour and social affairs,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",female
6723,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6724,no workplaces to show,studied at trường đại học nông lâm tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
6725,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
6726,no workplaces to show,no schools to show,no schools to show,tân châu,female
6727,photographer at thành phố đà lạt,no schools to show,no schools to show,"da lat|dalat, sarawak",male
6728,works at đội cộng tác viên ueh,studied at ueh - trường đại học kinh tế tp.hcm,went to trường thpt võ nguyên giáp,"ho chi minh city, vietnam|quang ngai",notknown
6729,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang","angiang, an giang, vietnam",female
