id,Workplaces,College,School,Places,Gender
2666,works at cty tnhh mtv triệu phú lộc,no schools to show,went to trường thcs - thpt đức trí,tân uyên|tân châu,female
2667,no workplaces to show,studies ngành quản trị dịch vụ du lịch và lữ hành at trường du lịch - đại học huế - huht,went to trường thcs chế lan viên|went to trường thcs chế lan viên,quảng trị|dong ha,female
2668,vĩnh long|vĩnh long,studied at học viện hàng không việt nam - vietnam aviation academy|studied at học viện hàng không việt nam - vietnam aviation academy,went to nang khieu tdtt vinh long,vĩnh long|vĩnh long,male
2669,no workplaces to show,studied at trường đại học mỹ thuật thành phố hồ chí minh|studied at trường đại học mỹ thuật thành phố hồ chí minh|studied at trường đại học mỹ thuật thành phố hồ chí minh,went to thoại ngọc hầu,"long xuyên|angiang, an giang, vietnam",male
2670,no workplaces to show,no schools to show,no schools to show,"long thuan, ðồng tháp, vietnam|long thuan, ðồng tháp, vietnam",notknown
2671,boss at mỹ phẩm enny beauty,no schools to show,no schools to show,singapore|tân châu,female
2672,works at võ nguyên giáp confessions,no schools to show,went to trường thpt võ nguyên giáp|went to trường thpt võ nguyên giáp,no places to show,female
2673,works at quiz for y|works at quiz for y,studies at đại học y dược tp. hcm|studies at đại học y dược tp. hcm,goes to thoại ngọc hầu high school,"angiang, an giang, vietnam",male
2674,"teacher at headway school of achievers- capas,tarlac|teacher at headway school of achievers- capas,tarlac",studied bachelor of secondary education - major in english  (bsed- english) at dominican college of tarlac - college department,no schools to show,"capas, tarlac|basay, negros oriental, philippines",female
2675,dance teacher at 89g dance studio|dance teacher at 89g dance studio,no schools to show,went to trường thpt ngô quyền biên hòa|went to trường thpt ngô quyền biên hòa,"biên hòa|ho chi minh city, vietnam",female
2676,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2677,no workplaces to show,studied quản trị kinh doanh at tdc - sinh viên trường cao đẳng công nghệ thủ đức,went to trường thpt phan chu trinh - sông cầu - phú yên,thủ đức|sông cầu,female
2678,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
2679,pleiku,no schools to show,no schools to show,"gia lai, gia lai, vietnam",male
2680,"ho chi minh city, vietnam",no schools to show,no schools to show,jeju city,male
2681,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|seoul, korea",notknown
2682,works at an giang,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
2683,no workplaces to show,studied bs.cki da liễu at đại học y dược tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
2684,,,,,
2685,sale event at chloe gallery living - dining - event|sale event at chloe gallery living - dining - event|sale event at chloe gallery living - dining - event|sale event at chloe gallery living - dining - event|sale event at chloe gallery living - dining - event|sale event at chloe gallery living - dining - event,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
2686,tân châu,no schools to show,no schools to show,no places to show,female
2687,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2688,tân châu,studied sư phạm at an giang university (agu)|studied sư phạm at an giang university (agu),went to trung hoc pho thong tan chau,tân châu,female
2689,no workplaces to show,no schools to show,no schools to show,hồng ngự,male
2690,no workplaces to show,studied dược at dai hoc y duoc can tho|studied dược at dai hoc y duoc can tho,went to thoai ngoc hau - long xuyen - an giang|went to thoai ngoc hau - long xuyen - an giang,"hòa dinh, ha nam ninh, vietnam",male
2691,no workplaces to show,no schools to show,no schools to show,"long khánh, ðồng tháp, vietnam",female
2692,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|buon me thuot",notknown
2693,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2694,no workplaces to show,no schools to show,no schools to show,no places to show,female
2695,no workplaces to show,no schools to show,no schools to show,tri tôn|tri tôn,female
2696,ủy viên bch đoàn khoa ktvt at khoa kinh tế vận tải - gts|ủy viên bch đoàn khoa ktvt at khoa kinh tế vận tải - gts,studies at trường đại học giao thông vận tải tp.hcm,went to thpt chuyên long an,"tân an, long an|tân an, long an",female
2697,works at đồng tháp quê tôi,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2698,no workplaces to show,no schools to show,no schools to show,no places to show,female
2699,no workplaces to show,studied quản trị kinh doanh at dh quang trung|studied quản trị kinh doanh at dh quang trung,went to thcs cát hiệp|went to thcs cát hiệp,"binh dinh, nghia binh, vietnam|phù cát",female
2700,no workplaces to show,no schools to show,no schools to show,no places to show,female
2701,no workplaces to show,no schools to show,no schools to show,"ohira-mura kurokawa-gun, miyagi, japan|hồng ngự",female
2702,,,,,
2703,works at mitsubishi nam auto - npp ủy quyền mitsubishi motors việt nam,no schools to show,no schools to show,"ho chi minh city, vietnam|my tho",notknown
2704,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,tanh linh,male
2705,no workplaces to show,no schools to show,no schools to show,"hồng ngự|phú lâm, an giang, vietnam",female
2706,no workplaces to show,studied at truong trung hoc pho thong an nhau,no schools to show,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",male
2707,no workplaces to show,studied at trường đại học bách khoa,goes to thpt chuyên lý tự trọng|goes to thpt chuyên lý tự trọng|goes to thpt chuyên lý tự trọng,"ho chi minh city, vietnam|can tho",male
2708,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",long xuyên|tân châu,female
2709,no workplaces to show,studied i.t - công nghệ thông tin at trường đại học nông lâm tp.hcm,went to thcs lam son 2 - quan 6|went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
2710,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
2711,no workplaces to show,studies at hiu - đại học quốc tế hồng bàng,no schools to show,"ho chi minh city, vietnam|vung tau",notknown
2712,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2713,tân châu,no schools to show,no schools to show,no places to show,female
2714,no workplaces to show,no schools to show,no schools to show,no places to show,female
2715,no workplaces to show,studies at dai hoc y duoc can tho,no schools to show,can tho|thu dau mot,female
2716,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2717,no workplaces to show,no schools to show,no schools to show,no places to show,female
2718,no workplaces to show,no schools to show,no schools to show,no places to show,female
2719,no workplaces to show,studied at ko có,went to trường thpt phúc thọ|went to trường thpt phúc thọ,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2720,no workplaces to show,no schools to show,no schools to show,buon me thuot,female
2721,works at thcs lam son 2 - quan 6,studied at học viện hàng không ----> ăn hàng + ở không ^^!,went to thcs lam son 2 - quan 6|went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
2722,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|lộc ninh, bìn phước, vietnam",notknown
2723,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
2724,worked at chi nhánh công ty tnhh sản xuất và kỹ thuật hưng thịnh,no schools to show,no schools to show,yên bái,notknown
2725,no workplaces to show,studied iot và trí tuệ nhân tạo a.i at iuh - trường đại học công nghiệp tp.hcm,no schools to show,"ho chi minh city, vietnam",male
2726,no workplaces to show,no schools to show,no schools to show,no places to show,female
2727,no workplaces to show,studied at đại học khoa học tự nhiên,no schools to show,"ho chi minh city, vietnam|an khê, gia lai, vietnam",notknown
2728,c&b at thế giới di động (thegioididong.com)|c&b at thế giới di động (thegioididong.com),studied at trường đại học luật tp. hồ chí minh,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
2729,no workplaces to show,no schools to show,went to trung hoc co so phu lam,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",male
2730,,,,,
2731,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
2732,no workplaces to show,studies ngành y at trường đại học võ trường toản,went to thpt thạnh an ¤ tp cần thơ,"vinh thanh, cẩn thỏ, vietnam",female
2733,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
2734,no workplaces to show,studies at iuh - trường đại học công nghiệp tp.hcm,no schools to show,no places to show,female
2735,works at the phiêu linh project|works at the phiêu linh project|works at the phiêu linh project|works at the phiêu linh project|works at the phiêu linh project|works at the phiêu linh project|works at the phiêu linh project,no schools to show,no schools to show,"tel aviv, israel|can tho",female
2736,no workplaces to show,studies quản trị kinh doanh at nam can tho university,no schools to show,can tho|cà mau,notknown
2737,no workplaces to show,no schools to show,no schools to show,"long son, an giang, vietnam|long son, an giang, vietnam",female
2738,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2739,cô chủ nhỏ at hẻm xéo|cô chủ nhỏ at hẻm xéo|cô chủ nhỏ at hẻm xéo,studied at vov college (cao dang phat thanh truyen hinh ii),went to truong trung hoc pho thong tran phu,"hớn quản, bìn phước, vietnam|binh phuoc, vietnam",female
2740,trainer at tiếng anh giao tiếp pasal,studied at tesol (teaching english to speakers of other languages)|studied at tesol (teaching english to speakers of other languages),went to trường thcs ngô tất tố,"ho chi minh city, vietnam",female
2741,works at xứ đoàn thánh gioan - giáo xứ cao lãnh|works at xứ đoàn thánh gioan - giáo xứ cao lãnh|works at xứ đoàn thánh gioan - giáo xứ cao lãnh|works at xứ đoàn thánh gioan - giáo xứ cao lãnh|works at xứ đoàn thánh gioan - giáo xứ cao lãnh,studies ngành sư phạm âm nhạc at trường đại học đồng tháp,went to thpt thạnh an ¤ tp cần thơ,cao lãnh|gò quao,notknown
2742,no workplaces to show,no schools to show,no schools to show,no places to show,female
2743,no workplaces to show,studied at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,no places to show,notknown
2744,sinh viên at trường đại học nông lâm tp.hcm|sinh viên at trường đại học nông lâm tp.hcm,studied bảo vệ thực vật at trường đại học nông lâm thành phố hồ chí minh,went to trường thpt tân hà,"da lat|hanoi, vietnam",female
2745,can tho,no schools to show,went to thpt vĩnh thạnh - tpct,no places to show,female
2746,no workplaces to show,no schools to show,no schools to show,tân châu,male
2747,no workplaces to show,no schools to show,no schools to show,no places to show,male
2748,no workplaces to show,studied at dai hoc y duoc can tho,went to truong thpt vo van kiet,bac lieu|bac lieu,notknown
2749,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
2750,no workplaces to show,no schools to show,no schools to show,nhon trach|cà mau,female
2751,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
2752,works at marina coffee - tân châu,no schools to show,went to thcs long sơn,"tân châu|long son, an giang, vietnam",male
2753,works at miss universe vietnam - hoa hậu hoàn vũ việt nam,studies at trường thpt chu văn an - phú tân - an giang|studies at trường thpt chu văn an - phú tân - an giang,no schools to show,no places to show,notknown
2754,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2755,"châu thành, tiền giang, vietnam",no schools to show,no schools to show,"cai lay|angiang, an giang, vietnam",notknown
2756,no workplaces to show,studied at trường đại học y dược cần thơ,no schools to show,can tho|cao lãnh,notknown
2757,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to thpt chuẩn quốc gia võ trường toản - p. hiệp thành, q12, tp. hcm","ho chi minh city, vietnam|ho chi minh city, vietnam",male
2758,works at trường thpt tân hà,studied at thpt tân hà,went to trường thcs tân hà,"ap tan ha, lâm ðồng, vietnam|ap tan ha, lâm ðồng, vietnam",male
2759,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
2760,no workplaces to show,no schools to show,went to thpt tân châu,tân châu|tân châu,male
2761,tân châu|tân châu,no schools to show,no schools to show,tân châu|tân châu,male
