id,Workplaces,College,School,Places,Gender
1203,no workplaces to show,no schools to show,no schools to show,no places to show,male
1204,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1205,no workplaces to show,no schools to show,went to trường thcs phú lâm,"ho chi minh city, vietnam|phú lâm",notknown
1206,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
1207,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm|studies at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam",male
1208,works at behind the chair hair studio,no schools to show,no schools to show,"ho chi minh city, vietnam",female
1209,no workplaces to show,studied y đa khoa at duy tan university,went to trường thpt phan bội châu krông năng đắc lắc,"da nang, vietnam|buôn ma thuột, đắc lắk, vietnam",female
1210,works at manchester united,studied at trường đại học kinh tế - đại học quốc gia hà nội,no schools to show,"tay ho, ha noi, vietnam|tay ho, ha noi, vietnam",notknown
1211,học y đa khoa tại trường đại học y dược cần thơ|học y đa khoa tại trường đại học y dược cần thơ,no schools to show,went to thpt chuyên nguyễn quang diêu|went to thpt chuyên nguyễn quang diêu,can tho|cao lãnh,notknown
1212,tân châu|tân châu,studied at trung cap,went to truong tc phuong,"tân thành, hồ chí minh, vietnam|angiang, an giang, vietnam",male
1213,,,,,
1214,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,"went to thpt tân châu, tân châu, an giang",tân châu,female
1215,bé chủ quán at tiệm cà phê sông quê|bé chủ quán at tiệm cà phê sông quê,studies at trường đại học văn lang,went to trường thpt lê quý đôn - lâm hà lâm đồng,lam ha|tra vinh,female
1216,works at tdtu singer club|works at tdtu singer club|works at tdtu singer club,studies at đại học tôn đức thắng,"went to thpt nguyễn huệ, tp huế, thừa thiên huế","hue, vietnam",male
1217,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1218,no workplaces to show,studies sports management at đại học tôn đức thắng,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
1219,no workplaces to show,no schools to show,no schools to show,"cho moi, an giang",male
1220,no workplaces to show,studies at iuh - trường đại học công nghiệp tp.hcm,no schools to show,no places to show,male
1221,no workplaces to show,no schools to show,went to trường thpt marie curie,"ho chi minh city, vietnam|di an",male
1222,no workplaces to show,studied sư phạm giáo dục quốc phòng at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to trường thpt phan chu trinh,"ho chi minh city, vietnam|sông cầu",male
1223,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
1224,works at ho chi minh city,no schools to show,no schools to show,no places to show,male
1225,works at thành phố hồ chí minh,studied du lịch at trường đại học tôn đức thắng,no schools to show,vinh|vinh,notknown
1226,no workplaces to show,no schools to show,no schools to show,no places to show,female
1227,no workplaces to show,studied at thpt duc tri,went to thpt duc tri,tân châu|tân châu,male
1228,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1229,gv đã về hưu|gv đã về hưu,no schools to show,no schools to show,no places to show,notknown
1230,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
1231,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|chincheng",notknown
1232,no workplaces to show,no schools to show,no schools to show,no places to show,female
1233,no workplaces to show,studied at trường cao đẳng kinh tế - kỹ thuật thành phố hồ chí minh,went to trường thpt châu thành 2,"ho chi minh city, vietnam|cai tau ha, cuu long, vietnam",female
1234,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|long thành",male
1235,no workplaces to show,no schools to show,no schools to show,no places to show,male
1236,no workplaces to show,studies quản trị kinh doanh at trường đại học nông lâm tp.hcm,"went to thpt chuyên hùng vương, tp.pleiku, gia lai|went to thpt chuyên hùng vương, tp.pleiku, gia lai","pleiku|tinh pleiku, gia lai, vietnam",female
1237,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|gò vấp|ho chi minh city, vietnam",notknown
1238,former nhân viên điều phối at công ty cổ phần dịch vụ thương mại tổng hợp vincommerce,studied at hutech - trường đại học công nghệ tp.hcm,went to thpt nguyễn chí thanh|went to thpt nguyễn chí thanh,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
1239,no workplaces to show,no schools to show,no schools to show,cà mau|cà mau,female
1240,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1241,no workplaces to show,no schools to show,no schools to show,"dalat, sarawak|da lat",male
1242,no workplaces to show,no schools to show,no schools to show,"tam quan, bình ðịnh, vietnam|hoài nhon, bình ðịnh, vietnam",male
1243,no workplaces to show,no schools to show,no schools to show,"can tho|chaudok, an giang, vietnam",female
1244,no workplaces to show,no schools to show,no schools to show,"ap phu huu (2), an giang, vietnam",female
1245,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
1246,no workplaces to show,no schools to show,no schools to show,"tân an, long an|cao bang",female
1247,no workplaces to show,no schools to show,no schools to show,no places to show,female
1248,no workplaces to show,studied khoa du lịch at đại học huế,no schools to show,"da nang, vietnam|hue, vietnam",male
1249,tân châu,studies at trường thcs chu văn an,"went to thpt an phú, an phú, an giang",tân châu|tân châu,female
1250,no workplaces to show,no schools to show,no schools to show,no places to show,male
1251,works at flix communications|works at flix communications,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt phan bội châu - tam kỳ,"ho chi minh city, vietnam|tam ky",female
1252,no workplaces to show,no schools to show,no schools to show,nha trang,female
1253,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,notknown
1254,works at ví momo|works at ví momo|works at ví momo,studied computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studied computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
1255,no workplaces to show,no schools to show,no schools to show,no places to show,male
1256,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|can tho",notknown
1257,no workplaces to show,no schools to show,no schools to show,"di an|buôn ma thuột, đắc lắk, vietnam",notknown
1258,rapper at fm guitar club,studies at trường đại học tài chính - marketing,no schools to show,no places to show,male
1259,"boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức|boss at kungfu english - trung tâm tiếng anh cho trẻ quận 9, thủ đức",studies lý luận và pp giảng dạy tiếnh anh at university of southern queensland  - australia|studies lý luận và pp giảng dạy tiếnh anh at university of southern queensland  - australia|studies lý luận và pp giảng dạy tiếnh anh at university of southern queensland  - australia,"went to thpt quang trung, duc linh, binh thuan","ho chi minh city, vietnam|coffee napoli 292 dương đình hội q9",female
1260,no workplaces to show,no schools to show,no schools to show,"biên hòa|chaudok, an giang, vietnam",notknown
1261,"works at chợ tân phú, phú thạnh, phú tân, an giang",no schools to show,no schools to show,"angiang, an giang, vietnam|tân phú",notknown
