id,Workplaces,College,School,Places,Gender
5749,no workplaces to show,studied at đại học bôn ba,went to trường đại học kinh tế quốc dân,quy hop,notknown
5750,no workplaces to show,studies at đại học thủ dầu một,went to trường ttgdtx kt-hn bến cát,no places to show,female
5751,no workplaces to show,studies thương mại điện tử at ueh - trường đại học kinh tế tp.hcm,went to thcs long thạnh|went to thcs long thạnh,"tân châu|angiang, an giang, vietnam",male
5752,thiếu nhi thánh thể at thiếu nhi thánh thể việt nam,no schools to show,went to thcs chu văn an tân châu|went to thcs chu văn an tân châu,tân châu|tân châu,male
5753,no workplaces to show,no schools to show,no schools to show,no places to show,male
5754,works at trường thpt nguyễn hồng đạo,no schools to show,went to trường thpt nguyễn hồng đạo,"binh dinh, nghia binh, vietnam|phù cát",male
5755,admin at nha khoa thẩm mỹ phước trung,studied at trường đại học y dược cần thơ,no schools to show,can tho|can tho,notknown
5756,no workplaces to show,studied cntt at trường cao đẳng công nghệ viettronics hải phòng,went to trường thpt dân lập nam triệu,"haiphong, hải phòng, vietnam|haiphong, hải phòng, vietnam",male
5757,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5758,,,,,
5759,no workplaces to show,no schools to show,no schools to show,no places to show,female
5760,no workplaces to show,no schools to show,no schools to show,"long xuyên|cho moi, an giang",female
5761,studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied at thpt thị xã quảng trị|studied at thpt thị xã quảng trị|studied at thpt thị xã quảng trị,went to thpt thị xã quảng trị,quảng trị|quảng trị,male
5762,no workplaces to show,studied marketing at trường đại học ngoại ngữ - tin học tp. hcm - huflit,no schools to show,"ho chi minh city, vietnam|lagi, thuin hai, vietnam",notknown
5763,works at tôi là dân quận 7,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
5764,tân châu,studied at trường đại học xây dựng miền tây - mientay construction university,went to thcs chu van an|went to thcs chu van an,vĩnh long|tân châu,male
5765,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5766,,,,,
5767,no workplaces to show,no schools to show,no schools to show,no places to show,female
5768,no workplaces to show,no schools to show,went to thpt lê lợi,tan ky|vinh,male
5769,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
5770,student dean at trường thpt trần phú (gia lai),studies công nghệ kỹ thuật điện at trường đại học quy nhơn,no schools to show,"tinh pleiku, gia lai, vietnam|tinh pleiku, gia lai, vietnam",male
5771,no workplaces to show,studied at trường cao đẳng thương mại,went to thpt tiểu la - thăng bình - quảng nam,no places to show,notknown
5772,no workplaces to show,no schools to show,no schools to show,bến tre|bến tre,notknown
5773,works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies at ueh - trường đại học kinh tế tp.hcm,went to thpt phan thanh giản,"ho chi minh city, vietnam|bến tre",notknown
5774,no workplaces to show,studied at nttu - đại học nguyễn tất thành,went to trường thpt chuyên trà vinh,tra vinh|tra vinh,female
5775,"works at thpt chi lăng, tịnh biên, an giang",studies at trường đại học nông lâm tp.hcm,goes to thpt chi lăng,"angiang, an giang, vietnam",male
5776,no workplaces to show,no schools to show,no schools to show,no places to show,female
5777,no workplaces to show,studied english linguistics (ngôn ngữ anh) at đại học fpt cần thơ,no schools to show,can tho,notknown
5778,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5779,tân châu,no schools to show,no schools to show,tân châu,male
5780,no workplaces to show,no schools to show,no schools to show,no places to show,female
5781,no workplaces to show,studied bussiness administration at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
5782,graphic designer at hd accessory|graphic designer at hd accessory,studied graphic design at cao đẳng fpt polytechnic|studied graphic design at cao đẳng fpt polytechnic,no schools to show,"ho chi minh city, vietnam|quang ngai",male
5783,no workplaces to show,studies at trường đại học sài gòn,no schools to show,no places to show,notknown
5784,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
5785,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
5786,works at binh duong - viet nam,no schools to show,went to trường thcs vĩnh xương|went to trường thcs vĩnh xương,no places to show,female
5787,no workplaces to show,studies at trường đại học cần thơ,went to trường thpt nguyễn văn thoại,"long xuyên|angiang, an giang, vietnam",male
5788,no workplaces to show,no schools to show,no schools to show,tây ninh,male
5789,"học kỹ sư điện-chuyên ngành điện công nghiệp,điện lạnh,thợ điện lạnh.|học kỹ sư điện-chuyên ngành điện công nghiệp,điện lạnh,thợ điện lạnh.",no schools to show,no schools to show,"ho chi minh city, vietnam|seoul, korea",male
5790,tân châu,no schools to show,went to thpt tịnh biên,"ho chi minh city, vietnam|tân châu",female
5791,"works at tiếp viên hàng không (ăn hàng, ỡ không)|works at tiếp viên hàng không (ăn hàng, ỡ không)",no schools to show,no schools to show,tân châu|cà mau,male
5792,works at mori.s wedding house|works at mori.s wedding house|works at mori.s wedding house|works at mori.s wedding house|works at mori.s wedding house|works at mori.s wedding house|works at mori.s wedding house,studied at đại học an giang,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam|tân châu",notknown
5793,works at khoa khoa học và kỹ thuật thông tin - uit|works at khoa khoa học và kỹ thuật thông tin - uit,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt phú nhuận,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
5794,no workplaces to show,no schools to show,no schools to show,phú lâm,male
5795,no workplaces to show,no schools to show,no schools to show,"new orleans, louisiana|tân châu",male
5796,no workplaces to show,no schools to show,no schools to show,singapore|tân châu,notknown
5797,no workplaces to show,studied công nghệ kỹ thuật ô tô at trường cao đẳng kỹ thuật cao thắng|studied công nghệ kỹ thuật ô tô at trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam|tây ninh",notknown
5798,works at trường thủ khoa nghĩa,no schools to show,went to trường thủ khoa nghĩa,no places to show,notknown
5799,no workplaces to show,studied at trường đại học võ trường toản|studied at trường đại học võ trường toản,no schools to show,can tho|kien luong,notknown
5800,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5801,tân châu,studied at tthpt đức trí,no schools to show,tân châu,female
5802,"works at thpt tân châu, an giang",no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
5803,studying at trường đại học ngân hàng thành phố hồ chí minh,no schools to show,no schools to show,"ho chi minh city, vietnam|hue, vietnam",female
5804,no workplaces to show,"studies kỹ thuật máy tính - ce at trường đại học công nghệ thông tin, đh quốc gia tphcm",went to trường thpt chuyên thăng long - đà lạt|went to trường thpt chuyên thăng long - đà lạt,da lat|tra vinh,male
5805,no workplaces to show,studies at trường đại học luật tp. hồ chí minh,went to châu thành 1-một góc trời riêng,no places to show,male
5806,vung tau,studied at trường đại học giao thông vận tải tp.hcm,went to trường thpt nguyễn huệ - tp. vũng tàu,vung tau|vung tau,male
5807,former management at thpt lê trung kiên,studied at thpt lê trung kiên|studied at thpt lê trung kiên,went to thpt lê trung kiên,nha trang|tuy hòa,female
5808,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5809,no workplaces to show,no schools to show,no schools to show,no places to show,female
5810,no workplaces to show,no schools to show,no schools to show,nhơn trạch|hà tĩnh,male
5811,works at cgv cinemas vietnam,studies at hub fanclub - trường đại học ngân hàng tp. hồ chí minh,went to trấn biên high school,"ho chi minh city, vietnam|hanoi, vietnam",notknown
5812,no workplaces to show,no schools to show,no schools to show,no places to show,female
5813,no workplaces to show,no schools to show,no schools to show,no places to show,male
5814,works at netflix & chill|works at netflix & chill,studies at đại học tôn đức thắng,went to thpt châu văn liêm - an giang,long xuyên|cà mau,female
5815,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",notknown
5816,liên chi hội trưởng at liên chi hội khoa luật dân sự - hsv trường đh luật tp. hcm,studies at trường đại học luật tp. hồ chí minh,went to thpt đạ tẻh|went to thpt đạ tẻh,"ho chi minh city, vietnam|bao loc",male
5817,no workplaces to show,studied at trường đại học sư phạm thành phố hồ chí minh - hcmue,no schools to show,no places to show,female
5818,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5819,no workplaces to show,studied cơ điện tử at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,"went to thpt nguyễn chí thanh, phú tân, an giang|went to thpt nguyễn chí thanh, phú tân, an giang",long xuyên,male
5820,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5821,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
5822,works at hải sản đà nẵng|works at hải sản đà nẵng|works at hải sản đà nẵng,no schools to show,no schools to show,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",male
5823,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
5824,no workplaces to show,no schools to show,no schools to show,no places to show,male
5825,worked at vietnam australia international school|worked at vietnam australia international school|worked at vietnam australia international school|worked at vietnam australia international school|worked at vietnam australia international school|worked at vietnam australia international school,no schools to show,no schools to show,phnom penh,notknown
5826,no workplaces to show,no schools to show,no schools to show,no places to show,female
5827,works at thpt đạ tẻh,studied ngôn ngữ anh at đại học khoa học xã hội và nhân văn tp hồ chí minh|studied ngôn ngữ anh at đại học khoa học xã hội và nhân văn tp hồ chí minh,went to thpt đạ tẻh,"hanoi, vietnam|blac da döng, lâm ðồng, vietnam",male
5828,works at thành phố cần thơ,studied at trường đại học y dược cần thơ,went to thpt chuyên nguyễn quang diêu,can tho|can tho|can tho,notknown
5829,no workplaces to show,studied at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|tánh linh, bình thuận, vietnam",notknown
