id,Workplaces,College,School,Places,Gender
12305,no workplaces to show,"studies at 立命館アジア太平洋大学, ritsumeikan asia pacific university",went to 明光学園中学校・高等学校,no places to show,female
12306,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12307,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
12308,works at hue university of medicine and pharmacy,no schools to show,went to trường quốc học - huế|went to trường quốc học - huế,le thuy|le thuy,notknown
12309,works at thành phố hồ chí minh,no schools to show,no schools to show,"ho chi minh city, vietnam|hồng ngự",notknown
12310,no workplaces to show,studied at trường cao đẳng kỹ thuật cao thắng,no schools to show,"ho chi minh city, vietnam",male
12311,tinh bien,studied qtkd at trường đại học an giang,went to thpt xuân tô,tinh bien|tinh bien,male
12312,no workplaces to show,studies interior architecture & design at academy of art university,went to trường thpt chuyên thăng long - đà lạt,da lat,female
12313,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12314,no workplaces to show,no schools to show,no schools to show,no places to show,male
12315,no workplaces to show,no schools to show,no schools to show,tây ninh|tây ninh,notknown
12316,no workplaces to show,studies at trường đại học nông lâm tp.hcm,no schools to show,no places to show,male
12317,works at học viện hàng không việt nam (ăn hàng - ở không).,studied at đại học bôn ba,"went to thpt lý tự trọng, thạch hà, hà tĩnh|went to thpt lý tự trọng, thạch hà, hà tĩnh","hà tĩnh|hà tĩnh|da nang, vietnam",male
12318,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt cheguevara, mỏ cày, bến tre",bến tre,notknown
12319,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12320,no workplaces to show,studies at trường đại học kiến trúc đà nẵng,went to thpt tam giang,"hue, vietnam|hue, vietnam",female
12321,no workplaces to show,no schools to show,no schools to show,no places to show,female
12322,no workplaces to show,no schools to show,"went to thpt phan chu trinh, cujut, đăknông","ho chi minh city, vietnam",female
12323,no workplaces to show,no schools to show,no schools to show,no places to show,male
12324,lecturer at trường đại học nông lâm tp.hcm,studied at trường đại học nông lâm tp.hcm,went to trường thpt huỳnh thị hưởng,"ho chi minh city, vietnam|cho moi, an giang",female
12325,thành viên at clb khởi nghiệp sse,studies logistics management & multimodal transport at trường đại học giao thông vận tải tp.hcm,went to thpt nguyễn trãi  - kon tum,kon tum|vinh,notknown
12326,no workplaces to show,studies at đại học bách khoa thành phố hồ chí minh,went to trường thpt số 2 phù cát,"ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",male
12327,no workplaces to show,no schools to show,went to thpt đức trí,no places to show,female
12328,student dean at thpt krongbong,studied công nghệ thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt krông bông,"buôn krông bông, đắc lắk, vietnam",male
12329,no workplaces to show,studied at trường cao đẳng nghề số 5 tp đà nẵng,no schools to show,"da nang, vietnam|phù cát",notknown
12330,học at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|học at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no schools to show,"ho chi minh city, vietnam|hoài ân, bình ðịnh, vietnam",male
12331,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12332,no workplaces to show,studies at trường đại học sư phạm thành phố hồ chí minh - hcmue,went to nguyen huu cau high school,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
12333,works at dân phú yên,no schools to show,went to trường thpt phan chu trinh - sông cầu - phú yên,sông cầu|tuy hòa,female
12334,no workplaces to show,no schools to show,no schools to show,no places to show,male
12335,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
12336,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
12337,student at trường thpt xuân lộc,studies thiết kế thời trang. at trường cao đẳng việt mỹ - american polytechnic college,goes to trường thpt xuân lộc,"district 8, ho chi minh city|xuân lộc, ðồng nai, vietnam",male
12338,no workplaces to show,no schools to show,no schools to show,no places to show,male
12339,no workplaces to show,no schools to show,no schools to show,no places to show,female
12340,works at bệnh viện quốc tế hạnh phúc|works at bệnh viện quốc tế hạnh phúc,studied dien tu vien thong at dai hoc quy nhon,went to trường thpt cấp 2-3 xuân phước,"thu dau mot|phú yên, ha son binh, vietnam",male
12341,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt châu văn liêm|went to trường thpt châu văn liêm,can tho,female
12342,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
12343,no workplaces to show,no schools to show,went to thcs lam son 2 - quan 6,no places to show,male
12344,no workplaces to show,no schools to show,no schools to show,biên hòa|biên hòa,male
12345,no workplaces to show,no schools to show,no schools to show,"rach gia, vietnam|rach gia, vietnam",male
12346,no workplaces to show,no schools to show,no schools to show,"phu my, an giang, vietnam|ho chi minh city, vietnam",notknown
12347,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12348,no workplaces to show,no schools to show,no schools to show,no places to show,male
12349,works at trường thcs phú lâm,studied at thcs phú lâm,went to trường trung học cơ sở phú lâm,"phú lâm, an giang, vietnam|phú lâm",notknown
12350,works at trường thpt đô lương iii,studied at vinh university,went to trường thpt đô lương iii,"hanoi, vietnam|cho do luong, nghệ an, vietnam",female
12351,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",tân châu|tân châu,female
12352,no workplaces to show,no schools to show,went to thpt thị xã quảng trị,quảng trị,notknown
12353,works at cựu học sinh collège de mytho - thpt nguyễn đình chiểu,studied at nttu - đại học nguyễn tất thành|studied at nttu - đại học nguyễn tất thành,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,male
12354,dầu thơm hparfum tân châu .angiang|dầu thơm hparfum tân châu .angiang|dầu thơm hparfum tân châu .angiang,no schools to show,goes to dầu thơm hparfum tân châu -ang giang|goes to dầu thơm hparfum tân châu -ang giang,tân châu|tân châu,female
12355,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12356,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12357,works at trường đại học nông lâm tp.hcm,studied at trường đại học nông lâm tp. hồ chí minh,went to thpt xuân trường,"da lat|ấp trạm hành, lâm ðồng, vietnam",male
12358,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12359,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12360,royal nails & spa,no schools to show,no schools to show,"oceanside, california|oceanside, california",female
12361,worked at thpt dĩ an - bình dương,studied at ussh hcm,went to trường thpt nghĩa hưng b,no places to show,male
12362,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo,"binh dinh, nghia binh, vietnam|binh dinh, nghia binh, vietnam",male
12363,worked at trường thpt phan bội châu tp phan thiết,studied at dai hoc quoc te hong bang,went to dai hoc quoc te hong bang|went to dai hoc quoc te hong bang,"xa phan thiet, bình thuận, vietnam|phan thiet",male
12364,works at binh duong - viet nam,no schools to show,went to bà nội trợ,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",notknown
12365,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam|my tho",notknown
12366,works at trường thpt chu văn an - phú tân - an giang|works at trường thpt chu văn an - phú tân - an giang,studies at trường đại học cần thơ,no schools to show,"angiang, an giang, vietnam",notknown
12367,vice chairman & ceo at công ty cp công nghệ & truyền thông việt nam - vntt|vice chairman & ceo at công ty cp công nghệ & truyền thông việt nam - vntt,studied master's degree (msc) in computer science and information technology at université paris-est marne-la-vallée|studied master's degree (msc) in computer science and information technology at université paris-est marne-la-vallée,no schools to show,"ho chi minh city, vietnam|ninh bình",male
12368,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","angiang, an giang, vietnam",female
12369,no workplaces to show,no schools to show,no schools to show,"hue, vietnam",male
12370,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
12371,works at đại học khoa học xã hội và nhân văn tp hồ chí minh,studied văn học: at đại học khoa học xã hội và nhân văn tp hồ chí minh,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre",bến tre|bến tre,female
12372,no workplaces to show,studied at hcmc university of technology - đại học bách khoa thành phố hồ chí minh|studied at hcmc university of technology - đại học bách khoa thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|hà tĩnh",male
12373,no workplaces to show,studies cntt - it at tuyển sinh trường đại học bách khoa - đại học đà nẵng,"went to thpt  phan châu trinh, tiên phước, quảng nam","da nang, vietnam|tien phuoc",male
12374,no workplaces to show,no schools to show,no schools to show,no places to show,female
12375,sacombank : 070126373005,no schools to show,went to trường thcs long phú - tân châu|went to trường thcs long phú - tân châu,"tân châu|dubai, united arab emirates",female
12376,works at trường thpt phan văn đạt,studied at trường đại học đồng tháp,went to trường thpt phan văn đạt,"tân an, long an",notknown
12377,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to thpt chuyên lê hồng phong, tp hcm|went to thpt chuyên lê hồng phong, tp hcm","ho chi minh city, vietnam",notknown
12378,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
12379,works at hutech - đại học công nghệ tp.hcm,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt nguyễn trãi - brvt|went to trường thpt nguyễn trãi - brvt,"xa vung tau, bà rịa-vũng tàu, vietnam|hue, vietnam",male
12380,no workplaces to show,no schools to show,no schools to show,"lagi, thuin hai, vietnam|lagi, thuin hai, vietnam",male
12381,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu,male
