id,Workplaces,College,School,Places,Gender
888,works at bệnh viện trung ương huế cơ sở 2,studied at hue university of medicine and pharmacy,went to cựu học sinh trường thpt bùi dục tài,"my chanh, binh tri thien, vietnam|hai lang",male
889,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
890,former talent acquisition at unicons|former talent acquisition at unicons,no schools to show,went to thpt nguyễn huệ tp.vũng tàu,"vung tau|hai phong, vietnam",female
891,accounting intern at porsche vietnam|accounting intern at porsche vietnam|accounting intern at porsche vietnam,studies at ueh - trường đại học kinh tế tp.hcm,no schools to show,kien luong|kien luong,female
892,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
893,no workplaces to show,no schools to show,no schools to show,no places to show,female
894,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,no schools to show,tân uyên|tân uyên,male
895,no workplaces to show,no schools to show,no schools to show,no places to show,female
896,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
897,chief executive officer (ceo) & founder at fe'viet - cà phê ngon thiệt,studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,no places to show,notknown
898,no workplaces to show,no schools to show,no schools to show,cam my|quảng trị,notknown
899,no workplaces to show,studies business statistics and yep i got that enough 'wow' and 'ew' at ueh - trường đại học kinh tế tp.hcm,"went to trường thpt phan châu trinh, đà nẵng","ho chi minh city, vietnam|da nang, vietnam",notknown
900,công nhân at cong ty eins vina|công nhân at cong ty eins vina,studied at thcs phú lâm,went to thcs phú lâm|went to thcs phú lâm,"ap binh duong (1), vietnam|phú lâm|ap binh duong (1), vietnam",notknown
901,no workplaces to show,no schools to show,no schools to show,no places to show,female
902,"hanoi, vietnam",no schools to show,no schools to show,"hanoi, vietnam",male
903,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
904,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
905,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
906,no workplaces to show,no schools to show,no schools to show,can tho,female
907,buon me thuot,no schools to show,no schools to show,"buôn briêng, đắc lắk, vietnam|binh dinh, nghia binh, vietnam",female
908,no workplaces to show,studies công nghệ thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt dĩ an,di an,male
909,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,no schools to show,no places to show,female
910,no workplaces to show,no schools to show,no schools to show,no places to show,female
911,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
912,no workplaces to show,studies at rmit university vietnam,went to ngô thời nhiệm school,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
913,english tutor at ielts fighter - chiến binh ielts|english tutor at ielts fighter - chiến binh ielts,no schools to show,no schools to show,"ho chi minh city, vietnam",female
914,người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội|người truyền lửa & người trao cơ hội,no schools to show,no schools to show,no places to show,female
915,fit club - nước hoa chính hãng cao cấp at nhà nhiều lá|fit club - nước hoa chính hãng cao cấp at nhà nhiều lá|fit club - nước hoa chính hãng cao cấp at nhà nhiều lá,studies y đa khoa at đh y khoa phạm ngọc thạch,went to đoàn trường thpt nguyễn thượng hiền,"ho chi minh city, vietnam",notknown
916,no workplaces to show,no schools to show,went to thcs định hòa,"ca nhung, kiến giang, vietnam|gò quao",notknown
917,no workplaces to show,studied at sân khấu kịch minh nhí|studied at sân khấu kịch minh nhí,no schools to show,"ho chi minh city, vietnam|ha-nam, hà nam, vietnam",notknown
918,works at thành phố cần thơ,no schools to show,went to trường đại học cần thơ,can tho|can tho|can tho,notknown
919,no workplaces to show,studies dược sỹ at trường đại học y dược cần thơ,no schools to show,tân châu|tân châu,male
920,no workplaces to show,no schools to show,no schools to show,cà mau|cà mau,notknown
921,no workplaces to show,studies at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,tân châu,female
922,no workplaces to show,studied at trường đại học nông lâm tp.hcm,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
923,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
924,no workplaces to show,no schools to show,no schools to show,nghia hanh|quang ngai,notknown
925,studying at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied at trường thcs - thpt nguyễn khuyến cơ sở 4|studied at trường thcs - thpt nguyễn khuyến cơ sở 4|studied at trường thcs - thpt nguyễn khuyến cơ sở 4,went to thcs thanh da,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
926,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
927,no workplaces to show,no schools to show,went to trường thpt châu văn liêm,no places to show,male
928,no workplaces to show,no schools to show,went to trường thcs phú thạnh,"angiang, an giang, vietnam",notknown
929,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
930,no workplaces to show,studied at trường đại học kinh tế - đại học đà nẵng,went to thpt lý tự trọng|went to thpt lý tự trọng,"hà tĩnh|viet xuyen, nghe tinh, vietnam",female
931,works at lotte hotel saigon,studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam",female
932,đồng nai province,no schools to show,no schools to show,cà mau|cà mau,notknown
933,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
934,vĩnh long,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,male
935,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt buôn hồ,"ho chi minh city, vietnam|buôn hô, đắc lắk, vietnam",male
936,no workplaces to show,no schools to show,no schools to show,no places to show,male
937,no workplaces to show,studied xây dựng dân dụng & công nghiệp at trường cao đẳng kiến trúc - xây dựng tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
938,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
939,no workplaces to show,no schools to show,no schools to show,no places to show,female
940,no workplaces to show,no schools to show,went to thpt duc tri,"phú lâm, an giang, vietnam|tân châu",male
941,no workplaces to show,studies y đa khoa(bác sĩ đa khoa) at trường đại học võ trường toản,"went to thpt tân châu, tân châu, an giang",hồng ngự|tân châu,female
942,works at đồ gỗ tân châu,studies at cao đẳng công nghệ thủ đức,"went to thpt tân châu, an giang",tân châu|tân châu,male
943,former make up girl at hailecao.studio|former make up girl at hailecao.studio,studied at cao tuấn đạt make up,no schools to show,"da lat|hung yen, hưng yên, vietnam",notknown
944,no workplaces to show,studied at bach khoa tphcm,went to nguyen hue,"ho chi minh city, vietnam",male
945,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
946,manager at stockx|manager at stockx,studies at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
947,"7 năm du học nhật bản, sống tại nagoya , aichi, japan|7 năm du học nhật bản, sống tại nagoya , aichi, japan|7 năm du học nhật bản, sống tại nagoya , aichi, japan|7 năm du học nhật bản, sống tại nagoya , aichi, japan",studied at trường đại học nha trang|studied at trường đại học nha trang|studied at trường đại học nha trang,went to thpt nguyen van linh dong hoa phu yen,"hanoi, vietnam|dong hoa|hanoi, vietnam",notknown
948,no workplaces to show,no schools to show,no schools to show,tân châu,male
949,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",thu dau mot|thu dau mot,notknown
950,no workplaces to show,no schools to show,went to hội cựu học sinh hồng ngự 3,no places to show,female
951,no workplaces to show,studies at saigon tourism vocational college,no schools to show,"ho chi minh city, vietnam|lai vung",notknown
952,no workplaces to show,studies cntt - it at nttu - đại học nguyễn tất thành,no schools to show,"ho chi minh city, vietnam|tra vinh",male
953,sinh viên at trường cao đẳng lý tự trọng thành phố hồ chí minh,studied at lớp 12c4,went to trường thpt võ thị hồng - cà mau,"cà mau|cà mau|ho chi minh city, vietnam",male
954,no workplaces to show,studied at trường đại học cần thơ,no schools to show,no places to show,female
955,lâm đồng province,no schools to show,no schools to show,"b'sar dong, lâm ðồng, vietnam",notknown
956,no workplaces to show,studied at trường đại học y khoa phạm ngọc thạch,went to trường thpt chuyên trần hưng đạo - bình thuận,"tánh linh, bình thuận, vietnam|tánh linh, bình thuận, vietnam",male
957,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
958,no workplaces to show,studied at đại học fpt cần thơ,no schools to show,can tho,male
959,no workplaces to show,no schools to show,no schools to show,"di an|angiang, an giang, vietnam",notknown
960,works at điện máy nguyễn triều|works at điện máy nguyễn triều,"studied at thpt nguyễn thái học, chư pưh, gia lai",no schools to show,"tinh pleiku, gia lai, vietnam|tinh pleiku, gia lai, vietnam",male
961,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
