id,Workplaces,College,School,Places,Gender
7553,"nhân viên kinh doanh, sale, at ngân hàng tmcp phương đông ocb|nhân viên kinh doanh, sale, at ngân hàng tmcp phương đông ocb",studied at trường đại học kinh tế - luật,went to trường quốc học - huế,"ho chi minh city, vietnam|hue, vietnam",male
7554,works at liên chi hội quản trị kinh doanh,studies marketing at trường đại học kinh tế - luật,went to nguyễn huệ trường tôi - tp.huế|went to nguyễn huệ trường tôi - tp.huế,"ho chi minh city, vietnam|hue, vietnam",notknown
7555,former esl teacher (english as a second language teacher) at english for business|former esl teacher (english as a second language teacher) at english for business|former esl teacher (english as a second language teacher) at english for business|former esl teacher (english as a second language teacher) at english for business,no schools to show,no schools to show,"london, united kingdom|london, united kingdom",male
7556,no workplaces to show,studied chuyên ngành thẩm mỹ at đại học y hà nội,no schools to show,"hanoi, vietnam",female
7557,no workplaces to show,studied at trường đại học công nghiệp tphcm,went to thcs phú lâm,tân châu|hồng ngự,male
7558,makeup|makeup,studied at hutech - đại học công nghệ tp.hcm,no schools to show,hồng ngự,female
7559,no workplaces to show,studied at đại học văn hiến,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
7560,no workplaces to show,no schools to show,no schools to show,tây ninh|tây ninh,male
7561,works at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng|works at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng|works at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,studied at harvard university,went to thpt phan đăng lưu - đắk lắk,"buôn hô, đắc lắk, vietnam|buôn hô, đắc lắk, vietnam",male
7562,no workplaces to show,studied at sinh viên đại học mở tp.hcm - ou,went to trường thpt trần hưng đạo - mang yang - gia lai,"ho chi minh city, vietnam|gia lai, gia lai, vietnam",female
7563,ben cat,no schools to show,no schools to show,"ap binh duong (1), vietnam|thu dau mot",notknown
7564,bizen|bizen,no schools to show,went to thpt lai vung 3,bizen|lai vung,male
7565,no workplaces to show,no schools to show,no schools to show,no places to show,male
7566,works at trung tâm y tế,studied at trường trung cấp y tế an giang,went to trường thpt thủ khoa nghĩa - châu đốc,tân châu|tân châu,female
7567,no workplaces to show,no schools to show,went to học viện hàng không việt nam (ăn hàng - ở không).,"phú lâm, an giang, vietnam",male
7568,no workplaces to show,studied at học viện phòng không - không quân confession,no schools to show,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",notknown
7569,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,female
7570,no workplaces to show,no schools to show,no schools to show,no places to show,female
7571,no workplaces to show,studied at trường đại học sư phạm kỹ thuật - đại học đà nẵng,no schools to show,"da nang, vietnam|phù cát",notknown
7572,associate software engineer at vng corporation|associate software engineer at vng corporation,"studies công nghệ thông tin at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to thpt trần khai nguyên,no places to show,male
7573,works at n.c.d club|works at n.c.d club,studies human-resource-management at uef - đại học kinh tế tài chính tp.hcm,went to thpt bình phú (quận 6)|went to thpt bình phú (quận 6),"ho chi minh city, vietnam",female
7574,hoc sinh at trường thpt nguyễn hồng đạo,studies at trường đại học quy nhơn,went to trường thpt nguyễn hồng đạo,quy nhon|phù cát,male
7575,no workplaces to show,no schools to show,went to trường trung học cơ sở phú vĩnh,"angiang, an giang, vietnam|tân châu",male
7576,no workplaces to show,no schools to show,no schools to show,"ca maureau, sud-est, haiti",male
7577,no workplaces to show,no schools to show,went to tuổi trẻ thcs võ trường toản - dĩ an|went to tuổi trẻ thcs võ trường toản - dĩ an,"di an|ho chi minh city, vietnam",male
7578,no workplaces to show,studied at trường đại học sư phạm kỹ thuật thành phố hồ chí minh,went to thpt việt âu,"ho chi minh city, vietnam|lak, đắc lắk, vietnam",notknown
7579,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
7580,no workplaces to show,no schools to show,went to thpt thới lai - not official,can tho,notknown
7581,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7582,no workplaces to show,no schools to show,no schools to show,no places to show,female
7583,no workplaces to show,"studied công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied công nghệ thông tin at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to huế thương,"hue, vietnam|hue, vietnam",male
7584,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt quang trung an khê,"an khê, gia lai, vietnam|an khê, gia lai, vietnam",notknown
7585,no workplaces to show,no schools to show,no schools to show,"taichung, taiwan",female
7586,works at thcs phú thạnh|works at thcs phú thạnh,no schools to show,went to trường thcs tfboys high school,no places to show,female
7587,cc nhân viên tư vấn tín dụng at fe credit|cc nhân viên tư vấn tín dụng at fe credit|cc nhân viên tư vấn tín dụng at fe credit|cc nhân viên tư vấn tín dụng at fe credit,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
7588,no workplaces to show,studied at đại học hàn không ăn hàng ở không,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",male
7589,works at halo beauty,no schools to show,went to ptnk-tdtt hà nội,"abu dhabi, united arab emirates|hanoi, vietnam",female
7590,thành viên đội văn nghệ đại học cần thơ,studies electronic & telecommunications engineering at trường bách khoa - đại học cần thơ,went to thpt lai vung 3,can tho,male
7591,no workplaces to show,studied ngôn ngữ anh at trường đại học sư phạm tp. hồ chí minh - hcmue,went to thpt ngô quyền - biên hòa - đồng nai,"biên hòa|ho chi minh city, vietnam",notknown
7592,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân an, long an",male
7593,sky at m-tp,no schools to show,no schools to show,"chongqing, china",female
7594,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
7595,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
7596,no workplaces to show,no schools to show,went to thpt vũng tàu,"xa vung tau, bà rịa-vũng tàu, vietnam",notknown
7597,no workplaces to show,studied thiết kế đồ họa - designer at cao đẳng fpt polytechnic đà nẵng,went to thpt phan chu trinh,"da nang, vietnam|sông cầu|da nang, vietnam",notknown
7598,no workplaces to show,studied at đại học công nghệ sài gòn - saigon technology university,went to trường thpt lê thánh tôn q7 - zip|went to trường thpt lê thánh tôn q7 - zip,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7599,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
7600,,,,,
7601,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to thpt chuyên nguyễn quang diêu,no places to show,male
7602,no workplaces to show,studies at trường đại học giao thông vận tải tp.hcm,no schools to show,tây ninh|tây ninh,male
7603,no workplaces to show,no schools to show,no schools to show,no places to show,male
7604,no workplaces to show,no schools to show,no schools to show,no places to show,female
7605,works at tiệm tóc- nguyễn thanh|works at tiệm tóc- nguyễn thanh|works at tiệm tóc- nguyễn thanh|works at tiệm tóc- nguyễn thanh,no schools to show,goes to thpt đức trí,"angiang, an giang, vietnam|tân châu",female
7606,"former yoyo ! honey singh fan club at thanh pho ho chi minh, viet nam",no schools to show,no schools to show,tân châu|tân châu,male
7607,no workplaces to show,no schools to show,no schools to show,"hue, vietnam|hue, vietnam",notknown
7608,can tho,studied at đại học cần thơ - ctu.vn,"went to thpt tân châu, an giang",long hòa|tân châu,male
7609,no workplaces to show,no schools to show,no schools to show,vung tau,notknown
7610,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7611,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
7612,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
7613,no workplaces to show,studies at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|quang ngai",female
7614,no workplaces to show,no schools to show,no schools to show,"paris, france|tân châu",female
7615,no workplaces to show,studies at trường đại học đồng tháp,"went to thị trấn thường thới tiền, huyện hồng ngự, tỉnh đồng tháp",hồng ngự|hồng ngự,notknown
7616,no workplaces to show,studied at trường đại học giao thông vận tải - phân hiệu tại tp.hcm - utc2,went to thcs lê ngọc hân - mỹ tho - tiền giang|went to thcs lê ngọc hân - mỹ tho - tiền giang,"ap my tho, tiền giang, vietnam|my tho",female
7617,talent at bigthink asia|talent at bigthink asia,studies diễn viên kịch_điện ảnh at đại học sân khấu điện ảnh tp. hồ chí minh,went to cựu học sinh trường thpt bình đông,"ho chi minh city, vietnam|gò công",male
7618,,,,,
7619,no workplaces to show,studies at trường đại học y dược cần thơ,went to trường thpt chuyên ntmk,soc trang,female
7620,teacher at thầy đỗ ngọc hà - chuyên luyện thi đại học môn vật lí|teacher at thầy đỗ ngọc hà - chuyên luyện thi đại học môn vật lí,studied lớp tài năng k58 at đại học sư phạm hà nội,went to thpt chuyên hà nam,"hanoi, vietnam|binh luc, hà nam, vietnam",male
7621,taxi driver at đầu tư kiếm lợi nhuận 6.0|taxi driver at đầu tư kiếm lợi nhuận 6.0|taxi driver at đầu tư kiếm lợi nhuận 6.0,studied at trường đại học yersin đà lạt,no schools to show,da lat|da lat,male
7622,trainee at awaken your power|trainee at awaken your power|trainee at awaken your power|trainee at awaken your power|trainee at awaken your power|trainee at awaken your power,studied international relations at hcm university of social sciences and humanities (ussh)|studied international relations at hcm university of social sciences and humanities (ussh)|studied international relations at hcm university of social sciences and humanities (ussh),no schools to show,biên hòa,female
7623,manager at thành phố đà lạt,studied at ho chi minh city open university,went to thcs lê hồng phong - hải phòng,"bao loc|hanoi, vietnam",male
7624,worked at cho ray hospital,studied general doctor at medicine and pharmacy university of ho chi minh city|studied general doctor at medicine and pharmacy university of ho chi minh city,went to ben tre high school,"ho chi minh city, vietnam|bến tre",male
7625,no workplaces to show,no schools to show,no schools to show,no places to show,female
7626,no workplaces to show,no schools to show,no schools to show,"biên hòa|ấp tân phú, an giang, vietnam",female
7627,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
7628,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thcs chu văn an|went to thcs chu văn an,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7629,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","an phú, long an, vietnam|tân châu",female
