id,Workplaces,College,School,Places,Gender
6960,học viên at nhật ngữ jvc,no schools to show,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre",no places to show,female
6961,no workplaces to show,studies at ton duc thang university - vietnam,went to trường thpt lê quý đôn - tam kỳ - quảng nam,"tam ky|quang nam, quang nam-da nang, vietnam",male
6962,no workplaces to show,no schools to show,no schools to show,"australind, western australia",female
6963,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6964,no workplaces to show,no schools to show,no schools to show,no places to show,male
6965,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6966,no workplaces to show,no schools to show,no schools to show,no places to show,female
6967,no workplaces to show,no schools to show,went to trường thpt long hoà,dau tieng|dau tieng,male
6968,no workplaces to show,studied at cao đẳng kinh tế đối ngoại tp.hcm|studied at cao đẳng kinh tế đối ngoại tp.hcm,no schools to show,phú nhuận|tân châu,notknown
6969,no workplaces to show,no schools to show,no schools to show,"chau phú, an giang, vietnam|chaudok, an giang, vietnam",notknown
6970,works at hutech - đại học công nghệ tp.hcm,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt bình lục a,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6971,no workplaces to show,studies quản trị dv du lịch - lữ hành at truong dai hoc nam can tho,went to trường thpt nguyễn thông,vĩnh long|vung tau,female
6972,no workplaces to show,studied ngành truyền thông đa phương tiện - khoa quan hệ công chúng và truyền thông at trường đại học văn lang,"went to thpt tân châu, tân châu, an giang",no places to show,notknown
6973,no workplaces to show,studies at trường đại học ngân hàng tp.hcm - buh,went to lưu tấn phát high school,"ho chi minh city, vietnam",female
6974,it part-time at iig vietnam|it part-time at iig vietnam,"studied công nghệ thông tin at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",went to đoàn trường thpt thực hành cao nguyên,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",male
6975,no workplaces to show,no schools to show,went to thpt chuyên lê quý đôn vũng tàu|went to thpt chuyên lê quý đôn vũng tàu,vung tau,female
6976,works at binh duong - viet nam,no schools to show,no schools to show,"kiên an, kiến giang, vietnam|rach gia",female
6977,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu|angiang, an giang, vietnam",notknown
6978,works at vinpearl golf|works at vinpearl golf,studied điện công nghiệp at truong dai hoc su pham ki thuat vinh long,went to pt duc tri,"phu quoc, kiến giang, vietnam|tân châu|vĩnh long quê tôi",notknown
6979,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","da kao, ho chi minh, vietnam|da kao, ho chi minh, vietnam",female
6980,no workplaces to show,no schools to show,no schools to show,no places to show,male
6981,works at trường đại học tài chính - marketing,studies quản trị khách sạn at trường đại học tài chính - marketing|studies quản trị khách sạn at trường đại học tài chính - marketing,went to tại thpt tân châu,"ho chi minh city, vietnam|tân châu",male
6982,no workplaces to show,no schools to show,no schools to show,no places to show,male
6983,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
6984,quản lí at titanium prooo196|quản lí at titanium prooo196,no schools to show,no schools to show,vung tau|quảng trị,male
6985,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",goes to ngô thời nhiệm school,"ho chi minh city, vietnam|gò vấp",male
6986,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6987,thêu at esquel group,no schools to show,went to trường thcs định mỹ thoại sơn ag,"ap binh duong (1), vietnam|angiang, an giang, vietnam",female
6988,no workplaces to show,studies at đại học y dược thành phố hồ chí minh,went to thpt phan chu trinh,sông cầu,notknown
6989,no workplaces to show,studies kĩ thuật công nghệ ôtô at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm|studies kĩ thuật công nghệ ôtô at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to thpt vĩnh long confessions,"ho chi minh city, vietnam|vĩnh long",male
6990,no workplaces to show,"studied máy tính & cntt at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm","went to thcs lê quý đôn, q.3|went to thcs lê quý đôn, q.3","ho chi minh city, vietnam|hanoi, vietnam",male
6991,no workplaces to show,studied at thpt duc tri,goes to truong thpt duc tri,tân châu|tân châu,female
6992,no workplaces to show,no schools to show,went to trường quốc học - huế,"le thuy, quảng bình, vietnam|le thuy",male
6993,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6994,no workplaces to show,studies at hcmute - spkt,goes to trường thcs - thpt nguyễn khuyến cơ sở 4,"ho chi minh city, vietnam|xuân lộc, ðồng nai, vietnam",male
6995,no workplaces to show,no schools to show,went to thpt đức trí,"angiang, an giang, vietnam|tân châu",notknown
6996,"ho chi minh city, vietnam",no schools to show,went to thpt tam phú|went to thpt tam phú,"ho chi minh city, vietnam|thủ đức",notknown
6997,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6998,no workplaces to show,no schools to show,went to thpt chuyên hoàng lê kha,tây ninh,male
6999,trợ lí beakhyun at smtown|trợ lí beakhyun at smtown,no schools to show,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",female
7000,frontend developer at sens vietnam,studied at đại học sư phạm kỹ thuật thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|mộ đức, quảng ngãi, vietnam",notknown
7001,no workplaces to show,no schools to show,no schools to show,no places to show,female
7002,works at facebook,studied at no school,went to thpt đức trí,"ho chi minh city, vietnam|phú lâm, an giang, vietnam",female
7003,no workplaces to show,studies dược at truong dai hoc nam can tho,went to trường thpt chuyên thủ khoa nghĩa,"chaudok, an giang, vietnam",female
7004,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",male
7005,no workplaces to show,studies at sorbonne université,no schools to show,"hanoi, vietnam",notknown
7006,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7007,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","phnom penh|phú lâm, an giang, vietnam",male
7008,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7009,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
7010,no workplaces to show,no schools to show,no schools to show,tân châu,male
7011,no workplaces to show,no schools to show,no schools to show,no places to show,female
7012,no workplaces to show,no schools to show,no schools to show,phú lâm,notknown
7013,"works at hành phước, nghĩa hành, quảng ngãi",no schools to show,no schools to show,quang ngai|quang ngai,notknown
7014,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
7015,works at bosch global software technologies vietnam,"studies kỹ thuật máy tính at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt chuyên hùng vương, tp.pleiku, gia lai","ho chi minh city, vietnam|gia lai, gia lai, vietnam",male
7016,no workplaces to show,no schools to show,no schools to show,tân châu,female
7017,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7018,bidv 62110000776671,studied information of technology (it) at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|pleiku",male
7019,no workplaces to show,studied at đại học an giang,no schools to show,"tân châu|long son, long an, vietnam",female
7020,no workplaces to show,studies y đa khoa 👩🏻‍⚕️(bác sĩ đa khoa) at trường đại học trà vinh,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",phú lâm,female
7021,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7022,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam",male
7023,no workplaces to show,no schools to show,went to thcs la ngà,"là ngà, vietnam|là ngà, vietnam",female
7024,no workplaces to show,studied at dai hoc an giang,went to thcs bình mỹ,"long xuyên|chau phú, an giang, vietnam",male
7025,no workplaces to show,no schools to show,no schools to show,no places to show,male
7026,no workplaces to show,no schools to show,no schools to show,long xuyên,notknown
7027,no workplaces to show,no schools to show,no schools to show,no places to show,female
7028,bds biên hoà  tp hcm,studied tài nguyên môi trường at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,no schools to show,"biên hòa|phu tho, phú thọ, vietnam",male
7029,no workplaces to show,studied kỹ thuật hoá học at đại học tôn đức thắng,no schools to show,no places to show,notknown
