id,Workplaces,College,School,Places,Gender
6360,no workplaces to show,studies at trường đại học sư phạm tp. hồ chí minh,went to thcs nguyễn an khương|went to thcs nguyễn an khương,"ho chi minh city, vietnam",female
6361,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6362,former technical support engineer at 삼성sds (samsung sds)|former technical support engineer at 삼성sds (samsung sds)|former technical support engineer at 삼성sds (samsung sds)|former technical support engineer at 삼성sds (samsung sds)|former technical support engineer at 삼성sds (samsung sds)|former technical support engineer at 삼성sds (samsung sds),no schools to show,no schools to show,"bắc ninh|ho chi minh city, vietnam",male
6363,quản gia tự phong at hà nội phố|quản gia tự phong at hà nội phố,no schools to show,went to thpttran hung dao ninh binh,"hanoi, vietnam|ninh bình",female
6364,tân châu,no schools to show,went to trường thpt tân châu,tân châu|tân châu,female
6365,no workplaces to show,no schools to show,no schools to show,"long khánh, ðồng tháp, vietnam",female
6366,no workplaces to show,no schools to show,no schools to show,"hoa hao, an giang, vietnam|phu my, an giang, vietnam",male
6367,works at công đoàn tbs group,studied at hutech - đại học công nghệ tp.hcm,went to tan chau,"angiang, an giang, vietnam|tân châu",notknown
6368,tân châu,no schools to show,goes to thcs chu van an tân châu an giang|goes to thcs chu van an tân châu an giang|goes to thcs chu van an tân châu an giang,tân châu|tân châu,male
6369,works at itb club,studies at đại học kinh tế - luật đhqg tphcm|studies at đại học kinh tế - luật đhqg tphcm,no schools to show,"ho chi minh city, vietnam",notknown
6370,no workplaces to show,studied chuyên ngành quản trị nhà hàng và khách sạn at iuh - trường đại học công nghiệp tp.hcm|studied chuyên ngành quản trị nhà hàng và khách sạn at iuh - trường đại học công nghiệp tp.hcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
6371,"ho chi minh city, vietnam|ho chi minh city, vietnam",studied at ho chi minh city university of social sciences and humanities,went to thpt tam phú,"ho chi minh city, vietnam|ho chi minh city, vietnam|đồng nai province",male
6372,founder at xiyn coffee & tea|founder at xiyn coffee & tea|founder at xiyn coffee & tea|founder at xiyn coffee & tea,studied bartender at sthc - saigontourist hospitality college,no schools to show,"ho chi minh city, vietnam|lộc ninh, bìn phước, vietnam",female
6373,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,went to nguyen thi minh khai high school,"ho chi minh city, vietnam|can tho",female
6374,no workplaces to show,studies at university of information technology (uit),no schools to show,"ho chi minh city, vietnam|long khanh",male
6375,no workplaces to show,studies at đại học tôn đức thắng,went to trường trung học phổ thông nguyễn đình chiểu,"my tho|mitho, tiền giang, vietnam",female
6376,cameramen-សុខា at nttu studio,studied y đa khoa at nttu - đại học nguyễn tất thành,goes to trường thcs - thpt nguyễn khuyến cơ sở 4|goes to trường thcs - thpt nguyễn khuyến cơ sở 4,di an,male
6377,works at ở nhà tui chứ âu,no schools to show,went to trường thcs phú lâm,"phú lâm, an giang, vietnam|angiang, an giang, vietnam",female
6378,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
6379,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",notknown
6380,no workplaces to show,no schools to show,went to trường thpt nguyễn huệ - tp. vũng tàu,"vung tau|nam định, nam định, vietnam|ho chi minh city, vietnam",male
6381,hồng ngự|hồng ngự,no schools to show,no schools to show,"tan binh, ðồng tháp, vietnam|tan binh, ðồng tháp, vietnam",male
6382,no workplaces to show,no schools to show,no schools to show,hong kong|tân châu,female
6383,no workplaces to show,no schools to show,went to trường thcs phú lâm,"long xuyên|angiang, an giang, vietnam",female
6384,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
6385,works at công ty cổ phần đường sắt nghĩa bình,studied at trường cao đẳng nghề đường sắt đà nẵng,went to trường thpt số 1 nghĩa hành,quang ngai|quang ngai|quang ngai,notknown
6386,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6387,works at trường đại học võ trường toản,no schools to show,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,notknown
6388,"học sinh at tân châu, an giang",studied at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
6389,no workplaces to show,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",notknown
6390,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6391,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6392,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,dat do,male
6393,no workplaces to show,no schools to show,went to trường thpt tân châu,tân châu,notknown
6394,tân châu,no schools to show,no schools to show,no places to show,female
6395,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
6396,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam",female
6397,tây ninh,studied ngoai ngữ at truong cdsp tay ninh,went to nguyen trai,tây ninh|trang bang,female
6398,no workplaces to show,no schools to show,no schools to show,vĩnh long|vĩnh long,female
6399,works at binh duong - viet nam,no schools to show,no schools to show,"cho moi, an giang|cho moi, an giang",male
6400,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang",can tho,female
6401,no workplaces to show,no schools to show,went to thcs long sơn,tân châu|tân châu,notknown
6402,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6403,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",notknown
6404,works at 株式会社ioz|works at 株式会社ioz|works at 株式会社ioz|works at 株式会社ioz|works at 株式会社ioz|works at 株式会社ioz,studied software engineering at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt hòa bình - xuyên mộc - brvt,"beppu, oita|xuyen moc",male
6405,"dubai, united arab emirates",no schools to show,no schools to show,"dubai, united arab emirates|dubai, united arab emirates",notknown
6406,no workplaces to show,studied biomedical engineering at trường đại học bách khoa - đh quốc gia tp.hcm|studied biomedical engineering at trường đại học bách khoa - đh quốc gia tp.hcm|studied biomedical engineering at trường đại học bách khoa - đh quốc gia tp.hcm,went to truong thpt luong the vinh,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
6407,no workplaces to show,studied at thpt dân lập văn hiến|studied at thpt dân lập văn hiến,"went to trường thpt dân lập văn hiến, long khánh, đồng nai",no places to show,female
6408,works at ben thanh towers,studies at ban cao đẳng - trường đh tôn đức thắng,"went to thpt nguyễn thị minh khai, mỏ cày nam, bến tre","ho chi minh city, vietnam|bến tre",male
6409,no workplaces to show,no schools to show,no schools to show,biên hòa|cà mau,notknown
6410,no workplaces to show,studied finance at banking university hcmc,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
6411,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6412,no workplaces to show,studied at thpt thành phố cao lãnh,went to thpt thị xã cao lãnh,tân châu|cao lãnh,female
6413,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6414,works at avery dennison rbis vietnam|works at avery dennison rbis vietnam,studied international business at khoa quản trị kinh doanh đh mở tp. hcm,went to chau thanh high school,"ho chi minh city, vietnam|ba ria",notknown
6415,no workplaces to show,studied at trường đại học nông lâm tp.hcm,went to trường thpt hùng vương đồng xoài bình phước,"binh phuoc, vietnam|binh phuoc, vietnam",female
6416,works at viện thẩm mỹ diva|works at viện thẩm mỹ diva,no schools to show,no schools to show,"tân an, long an|hanoi, vietnam",female
6417,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6418,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh,chợ vàm,phú tân,an giang",phú an|phú an,male
6419,"chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn|chuyên sâu điều trị về da :nám, sạm, tàn nhang và tất cả các loại mụn",no schools to show,no schools to show,tân uyên|bac lieu,female
6420,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam|chaudok, an giang, vietnam",notknown
6421,tân châu,no schools to show,no schools to show,tân châu,notknown
6422,works at vib - ngân hàng quốc tế,studied at industrial university of ho chi minh city (iuh),went to thpt nguyen van linh dong hoa phu yen,"ho chi minh city, vietnam",female
6423,works at viettel solutions,no schools to show,went to trường thpt chuyên lê quý đôn ninh thuận,"phan rang-tháp chàm, ninh thuận, vietnam|phan rang-tháp chàm, ninh thuận, vietnam",male
6424,works at meta|works at meta,no schools to show,no schools to show,"ấp tân phú, an giang, vietnam",notknown
6425,no workplaces to show,no schools to show,"went to thpt nguyễn thái học, chư pưh, gia lai","gia lai, gia lai, vietnam",notknown
6426,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6427,works at long xuyên,no schools to show,no schools to show,long xuyên,notknown
6428,works at yl,no schools to show,no schools to show,no places to show,notknown
6429,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
