id,Workplaces,College,School,Places,Gender
10807,no workplaces to show,no schools to show,went to thpt thốt nốt confessions,can tho|thot not,notknown
10808,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
10809,no workplaces to show,no schools to show,no schools to show,"long xuyên|chau phú, an giang, vietnam",male
10810,tân châu,no schools to show,went to trường thpt tân châu,"tân châu|angiang, an giang, vietnam",female
10811,works at mỹ phẩm trắng da cao cấp sica white|works at mỹ phẩm trắng da cao cấp sica white,studies quan tri nha hang va dich vu an uong at đại học văn hiến,goes to trường thpt ngô gia tự q8 tp.hcm|goes to trường thpt ngô gia tự q8 tp.hcm,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
10812,kho-htkt at thế giới di động (thegioididong.com)|kho-htkt at thế giới di động (thegioididong.com),no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
10813,works at viet vinh dong nai,no schools to show,"went to thpt tân châu, an giang",trang bom|tân châu,male
10814,works at nexle corporation,no schools to show,no schools to show,no places to show,notknown
10815,quản lí at neko express vietnam,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
10816,dich vu du lich thanh tùng,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
10817,no workplaces to show,studies 中国话 at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,"went to thpt tân châu, an giang",tân châu|tân châu,female
10818,no workplaces to show,studies y đa khoa at nam can tho university,went to đoàn trường thcs và thpt hưng điền b,can tho,female
10819,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10820,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10821,no workplaces to show,no schools to show,no schools to show,no places to show,female
10822,no workplaces to show,studies y khoa at trường đại học y dược cần thơ|studies y khoa at trường đại học y dược cần thơ,no schools to show,"angiang, an giang, vietnam",female
10823,no workplaces to show,no schools to show,no schools to show,"vung tau|hanoi, vietnam",male
10824,no workplaces to show,no schools to show,no schools to show,no places to show,female
10825,works at richy,studied at học viện tư pháp,went to thpt thanh liêm b,no places to show,notknown
10826,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam",female
10827,no workplaces to show,no schools to show,no schools to show,no places to show,female
10828,no workplaces to show,no schools to show,no schools to show,"phung hiep|hoa my, vietnam",notknown
10829,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10830,studying at thpt ngô quyền br - vt,studies kỹ thuật điều khiển tự động hóa at trường đại học nông lâm tp.hcm,went to thpt ngô quyền br - vt,ba ria|ba ria,male
10831,teacher at trường thpt mai thanh thế,studied sư phạm vật lý at trường đại học cần thơ,went to bùi hữu nghĩa high school,"tinh, sóc trăng, vietnam|can tho|tinh, sóc trăng, vietnam",male
10832,no workplaces to show,no schools to show,went to thpt dĩ an,no places to show,notknown
10833,devops engineer at saigon technology|devops engineer at saigon technology,studied information technology/computers at đại học bách khoa đà nẵng - danang university of science and technology,went to trường quốc học - huế,"da nang, vietnam|hue, vietnam",male
10834,soc trang,no schools to show,went to thcs phường 2,soc trang|soc trang,female
10835,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10836,no workplaces to show,no schools to show,went to thpt vĩnh bình,biên hòa|biên hòa,female
10837,no workplaces to show,no schools to show,no schools to show,no places to show,male
10838,tây ninh,studied at trường đời,went to thpt tam nông - đồng tháp,"thanh ghon, bìn dương, vietnam",male
10839,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt nguyễn trường tộ,"ban m'drack, đắc lắk, vietnam",female
10840,,,,,
10841,can tho,studied at cao dang can tho,went to trường thpt châu văn liêm,"ho chi minh city, vietnam|can tho",male
10842,works at cong ty cao su kenda viet nam,no schools to show,no schools to show,trang bom,notknown
10843,"ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam|ho chi minh city, vietnam",no schools to show,went to bảo lộc high school|went to bảo lộc high school,"ho chi minh city, vietnam|bao loc",female
10844,no workplaces to show,no schools to show,no schools to show,no places to show,male
10845,works at cựu học sinh trường thpt hòa bình _ an nhơn bình định,no schools to show,no schools to show,"quy nhon|binh dinh, nghia binh, vietnam",notknown
10846,no workplaces to show,no schools to show,no schools to show,no places to show,female
10847,tuyển sĩ chi nhánh toàn quốc|tuyển sĩ chi nhánh toàn quốc|tuyển sĩ chi nhánh toàn quốc|tuyển sĩ chi nhánh toàn quốc,no schools to show,went to trường thpt huỳnh thị hưởng,"ap my an, vietnam|hoi an, an giang, vietnam|cho moi, an giang",notknown
10848,,,,,
10849,no workplaces to show,no schools to show,no schools to show,can tho,female
10850,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10851,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10852,no workplaces to show,studies quản trị - luật at trường đại học luật tp. hồ chí minh,no schools to show,"ho chi minh city, vietnam|hue, vietnam",notknown
10853,works at trang trại bò sữa hà tĩnh,studied at trường đại học kinh tế nghệ an,went to trường thpt hương sơn,hà tĩnh|hương sơn district,male
10854,no workplaces to show,no schools to show,no schools to show,no places to show,female
10855,ambassador at pay it forward by du học sinh việt nam|ambassador at pay it forward by du học sinh việt nam,studies khoa quan hệ quốc tế at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt phú nhuận,"ho chi minh city, vietnam|buôn ma thuột, đắc lắk, vietnam",female
10856,no workplaces to show,studied at can tho university of medicine and pharmacy,went to thpt nguyễn quang diêu,can tho|cao lãnh,female
10857,no workplaces to show,no schools to show,went to thpt tam nông - đồng tháp,"an long, ðồng tháp, vietnam|an long, ðồng tháp, vietnam",notknown
10858,no workplaces to show,studied công nghệ thông tin at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam",male
10859,no workplaces to show,no schools to show,no schools to show,soc trang,notknown
10860,no workplaces to show,no schools to show,no schools to show,thanh hóa|thanh hóa,female
10861,no workplaces to show,no schools to show,no schools to show,"binh chanh, an giang, vietnam",female
10862,no workplaces to show,no schools to show,went to cơ sở phan huy chú,hà tĩnh|hà tĩnh,male
10863,no workplaces to show,no schools to show,no schools to show,no places to show,male
10864,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|phú lâm",notknown
10865,người quản lý tai hoc vien hang khong at học viện hàng không việt nam - vietnam aviation academy,studied at thcs phú lâm,went to trường thcs phú lâm,"phú lâm, an giang, vietnam",male
10866,works at thực phẩm đại thành,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","phú lâm|chaudok, an giang, vietnam",notknown
10867,no workplaces to show,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
10868,works at trường thpt chu văn an - phú tân - an giang,no schools to show,went to trường thpt chu văn an - phú tân - an giang,"phu my, an giang, vietnam|ap tan phu ha, an giang, vietnam",notknown
10869,no workplaces to show,studied information of technology (it) at dh tran dai nghia,went to duc hoa,gò vấp|mỹ hạnh nam,male
10870,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
10871,no workplaces to show,studied at trường đại học quốc tế - đại học quốc gia tp. hcm|studied at trường đại học quốc tế - đại học quốc gia tp. hcm,went to trường trung học phổ thông nguyễn đình chiểu|went to trường trung học phổ thông nguyễn đình chiểu,my tho,female
10872,no workplaces to show,no schools to show,no schools to show,"long hoa, an giang, vietnam|long hoa, an giang, vietnam",male
10873,works at an giang,no schools to show,no schools to show,tân châu|tân châu,notknown
10874,no workplaces to show,no schools to show,went to trường thpt hòn đất,"ho chi minh city, vietnam|rach gia, vietnam",male
10875,no workplaces to show,studies at iuh - trường đại học công nghiệp tp.hcm,no schools to show,no places to show,male
10876,"ho chi minh city, vietnam",no schools to show,no schools to show,"vung tau|hue, vietnam",male
10877,no workplaces to show,no schools to show,no schools to show,biên hòa|tân châu,female
10878,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
10879,y te hoc duong at tân châu shop,studied dược sĩ trung học at sinh viên đại học tây đô,"went to thpt nguyễn quang diêu, tân châu, an giang","an giang (4), nghia binh, vietnam|an giang (4), nghia binh, vietnam",female
10880,freelancer for vng corporation,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
10881,no workplaces to show,no schools to show,went to trung hoc pho thong my quy,"ho chi minh city, vietnam|cao lãnh|ho chi minh city, vietnam",male
