id,Workplaces,College,School,Places,Gender
11112,works at truong thpt phan dinh phung,studied y đa khoa at trường đại học kỹ thuật y dược - đà nẵng,"went to thpt  phan đình phùng, sông cầu, phú yên","sông cầu|songkau, phú yên, vietnam",male
11113,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11114,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11115,no workplaces to show,studies at trường đại học luật tp. hồ chí minh,"went to tôi yêu thpt chu văn an, hồng ngự, đồng tháp","ho chi minh city, vietnam|hồng ngự",female
11116,an phu|an phu,no schools to show,no schools to show,"phu huu, an giang, vietnam|angiang, an giang, vietnam",notknown
11117,no workplaces to show,no schools to show,no schools to show,no places to show,female
11118,no workplaces to show,no schools to show,went to trường thpt nguyễn trãi - ninh hòa - khánh hòa,"ho chi minh city, vietnam|ninh hòa, khánh hòa, vietnam",male
11119,no workplaces to show,"studied computer science at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt lý thường kiệt - tây ninh,"ho chi minh city, vietnam|tây ninh",male
11120,hưng yên province,no schools to show,no schools to show,"hung yen, hưng yên, vietnam|ha coi, quảng ninh, vietnam",notknown
11121,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|quang ngai",male
11122,no workplaces to show,no schools to show,no schools to show,bến tre,notknown
11123,tân châu,no schools to show,"went to thpt vĩnh xương, tân châu, an giang",tân châu|tân châu,female
11124,no workplaces to show,studied at đại học spkt vĩnh long,no schools to show,vĩnh long|tân châu,notknown
11125,no workplaces to show,no schools to show,"went to thpt nguyễn quang diêu, tân châu, an giang",tân châu|tân châu,male
11126,founder/manager at low cost footwear|founder/manager at low cost footwear|founder/manager at low cost footwear|founder/manager at low cost footwear|founder/manager at low cost footwear|founder/manager at low cost footwear,studied at trường đại học mở tp. hcm | ho chi minh city open university,no schools to show,"ho chi minh city, vietnam",female
11127,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11128,no workplaces to show,studies at đại học văn hiến,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
11129,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam|quang nam, quang nam-da nang, vietnam",female
11130,no workplaces to show,no schools to show,goes to trường thcs phú lâm,"ap tan phu ha, an giang, vietnam|angiang, an giang, vietnam",female
11131,no workplaces to show,no schools to show,no schools to show,no places to show,male
11132,works at hufi - đại học công nghiệp thực phẩm tp.hcm,studied at hufi - đại học công nghiệp thực phẩm tp.hcm,no schools to show,"ho chi minh city, vietnam|tân an, long an",notknown
11133,works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369|works at nhận ti.êm filler tại nhà - 0949939369,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",female
11134,no workplaces to show,no schools to show,no schools to show,"kwang ngai, quảng ngãi, vietnam",female
11135,no workplaces to show,no schools to show,went to đoàn trường thpt chu văn an,hồng ngự|long khanh,notknown
11136,no workplaces to show,no schools to show,no schools to show,no places to show,male
11137,no workplaces to show,studied at cao đẳng kinh tế kĩ thuật miền nam|studied at cao đẳng kinh tế kĩ thuật miền nam,went to trường thpt trường chinh,"ho chi minh city, vietnam|yen, vĩnh phúc, vietnam",male
11138,no workplaces to show,no schools to show,no schools to show,"tân an, long an|tân an, long an",female
11139,no workplaces to show,studies cntt-kỹ thuật phần mềm at fpt university da nang,went to thpt chuyên lê quý đôn quảng trị|went to thpt chuyên lê quý đôn quảng trị,dong ha|dong ha,male
11140,no workplaces to show,"studies ngành công nghệ thông tin (chất lượng cao định hướng nhật bản) at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","went to thpt  phan bội châu, cam ranh, khánh hòa","ho chi minh city, vietnam|cam ranh port, khánh hòa, vietnam|thủ đức, hồ chí minh, vietnam",male
11141,works at trường thcs phú lâm,studied at thcs phú lâm,went to trường thcs phú lâm,"angiang, an giang, vietnam|phú lâm, vietnam|angiang, an giang, vietnam",notknown
11142,no workplaces to show,no schools to show,no schools to show,di an,female
11143,"ho chi minh city, vietnam",no schools to show,went to truong thcs long phu,tân châu|tân châu,male
11144,"củ chi, hồ chí minh, vietnam",no schools to show,went to hutech - đại học công nghệ tp.hcm,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",notknown
11145,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
11146,works at acecook vietnam,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
11147,worked at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies international business - english high quality program at ueh - trường đại học kinh tế tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang|went to thpt tân châu, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",female
11148,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11149,no workplaces to show,"studied đại học công nghệ kĩ thuật điện,điện tử at hcmute - spkt",no schools to show,"tuy an, phú yên, vietnam|tuy an, phú yên, vietnam",male
11150,bác sĩ nội trú da liễu at đại học y dược tp.hcm,studied bác sĩ đa khoa at đại học y dược tp.hcm|studied bác sĩ đa khoa at đại học y dược tp.hcm|studied bác sĩ đa khoa at đại học y dược tp.hcm,went to trần đại nghĩa high school,"thành phố hồ chí minh, hồ chí minh, vietnam|nam định, nam định, vietnam",male
11151,no workplaces to show,no schools to show,no schools to show,"binh son, quảng ngãi, vietnam",male
11152,works at anh ngữ oro - english for beginner,studied at học viện cán bộ thành phố hồ chí minh,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
11153,no workplaces to show,studied at trường đại học võ trường toản,no schools to show,tân châu|tân châu,female
11154,no workplaces to show,studies thiết kế đồ họa - graphic designer at đại học kiến trúc tp.hồ chí minh,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
11155,works at an giang|works at an giang|works at an giang,no schools to show,no schools to show,long xuyên|long xuyên,male
11156,no workplaces to show,no schools to show,no schools to show,tân châu,female
11157,no workplaces to show,no schools to show,no schools to show,no places to show,male
11158,no workplaces to show,no schools to show,no schools to show,no places to show,female
11159,no workplaces to show,studied y đa khoa at trường đại học y dược cần thơ,went to thpt châu phú,"angiang, an giang, vietnam",female
11160,tân châu,no schools to show,no schools to show,"ap phu hung, an giang, vietnam|long xuyên",notknown
11161,no workplaces to show,studied sư phạm ngữ văn at trường đại học an giang,no schools to show,long xuyên|long xuyên,notknown
11162,no workplaces to show,no schools to show,no schools to show,no places to show,female
11163,no workplaces to show,no schools to show,no schools to show,no places to show,female
11164,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
11165,no workplaces to show,no schools to show,no schools to show,no places to show,female
11166,no workplaces to show,studies at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,goes to thpt tân châu|goes to thpt tân châu,tân châu,notknown
11167,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
11168,no workplaces to show,no schools to show,no schools to show,no places to show,male
11169,no workplaces to show,no schools to show,no schools to show,no places to show,female
11170,works at thành phố hồ chí minh,studies at trường đại học ngoại ngữ - tin học tp. hcm - huflit,went to trường thpt tắc vân - cà mau,"ho chi minh city, vietnam|cà mau",female
11171,no workplaces to show,studied qtkd at trường đại học công nghệ sài gòn,went to thpt phạm văn đồng,"gia nghia|bình khê, bình ðịnh, vietnam",notknown
11172,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|nha trang",notknown
11173,chuyên kinh doanh huna white tại ho chi minh city|chuyên kinh doanh huna white tại ho chi minh city|chuyên kinh doanh huna white tại ho chi minh city|chuyên kinh doanh huna white tại ho chi minh city,no schools to show,no schools to show,"ho chi minh city, vietnam",female
11174,former studying at thcs lam son 2 - quan 6,no schools to show,went to thcs lam son 2 - quan 6,"cho lon|ho chi minh city, vietnam",female
11175,no workplaces to show,studied y đa khoa at đại học tây nguyên,no schools to show,nha trang,female
11176,no workplaces to show,no schools to show,"went to trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",vinh|anh son,female
11177,works at cty arb _ ăn rồi phá :v,no schools to show,went to thpt ăn hàng _ ở không,bac lieu|bac lieu|bac lieu,notknown
11178,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11179,tân châu,no schools to show,went to thpt đức trí,tân châu|tân châu,male
11180,k.y.m,no schools to show,no schools to show,tân châu|long xuyên,notknown
11181,no workplaces to show,studied i̇nternational business at hutech - đại học công nghệ tp.hcm|studied i̇nternational business at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|hanoi, vietnam",female
