id,Workplaces,College,School,Places,Gender
6063,vĩnh long,studied at gyeongsang national university|studied at gyeongsang national university,no schools to show,"vĩnh long|vung liem|incheon, korea",female
6064,admin at mua bán  và trao đổi các loại tiền tệ usdt|admin at mua bán  và trao đổi các loại tiền tệ usdt|admin at mua bán  và trao đổi các loại tiền tệ usdt|admin at mua bán  và trao đổi các loại tiền tệ usdt|admin at mua bán  và trao đổi các loại tiền tệ usdt,no schools to show,no schools to show,"carolina, puerto rico|charlotte, north carolina",notknown
6065,no workplaces to show,no schools to show,went to thpt hồng ngự 3,"thuong phuoc, ðồng tháp, vietnam|thuong phuoc, ðồng tháp, vietnam",notknown
6066,"tân an, long an|tân an, long an",no schools to show,no schools to show,"long an, tiền giang, vietnam|can giuoc",male
6067,no workplaces to show,no schools to show,no schools to show,phnom penh,female
6068,no workplaces to show,no schools to show,"went to thpt nguyễn hồng đạo,phù cát,bình định",phù cát,female
6069,works at đoàn - hội khoa ngân hàng ueh|works at đoàn - hội khoa ngân hàng ueh|works at đoàn - hội khoa ngân hàng ueh,studied at university of economics ho chi minh city - ueh,went to trường trung học phổ thông chuyên tiền giang,my tho|my tho,male
6070,cà mau,studied at thpt cà mau,no schools to show,tân uyên|cà mau,notknown
6071,no workplaces to show,studied khoa y at trường đại học y dược cần thơ,went to nguyễn khuyến high school,"angiang, an giang, vietnam|long xuyên",female
6072,no workplaces to show,studies quan hệ công chúng - public relations at trường đại học văn lang,went to trường thpt chuyên nguyễn thiện thành,no places to show,male
6073,works at vng corporation,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam",male
6074,no workplaces to show,no schools to show,no schools to show,no places to show,female
6075,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6076,"hue, vietnam",no schools to show,no schools to show,"gia lai, gia lai, vietnam|plei kly, gia lai, vietnam",male
6077,no workplaces to show,no schools to show,no schools to show,"gia lai, gia lai, vietnam|gia lai, gia lai, vietnam",male
6078,no workplaces to show,no schools to show,no schools to show,quy nhon,notknown
6079,no workplaces to show,no schools to show,no schools to show,no places to show,female
6080,no workplaces to show,no schools to show,went to thpt tân châu,tân châu|tân châu,female
6081,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6082,"works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|works at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh","studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",goes to thpt chuyên hoàng lê kha,tây ninh|tây ninh,male
6083,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6084,"ho chi minh city, vietnam",no schools to show,went to thpt nguyễn đình chiểu - bến tre,"ho chi minh city, vietnam|angiang, an giang, vietnam",male
6085,ban sự kiện at clb khởi nghiệp|ban sự kiện at clb khởi nghiệp,studies quản trị kinh doanh at trường đại học tài chính - marketing,no schools to show,"ho chi minh city, vietnam|soc trang",male
6086,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6087,works at trường thcs phú lâm,studied at thcs phú lâm,went to trường thcs phú lâm,"angiang, an giang, vietnam",female
6088,no workplaces to show,no schools to show,no schools to show,quang ngai,notknown
6089,works at trường thpt số 2 mộ đức - quảng ngãi,studies at trường đại học sư phạm kỹ thuật tp.hcm,went to trường thpt số 2 mộ đức - quảng ngãi,quang ngai|quang ngai,notknown
6090,no workplaces to show,studied bussiness administration at trường đại học mở thành phố hồ chí minh,went to thpt vĩnh thạnh|went to thpt vĩnh thạnh,"vinh thanh, bình ðịnh, vietnam",notknown
6091,no workplaces to show,studied at university of san francisco school of management,went to alameda high|went to alameda high,can tho|can tho,female
6092,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6093,no workplaces to show,no schools to show,no schools to show,"nhơn trạch|chaudok, an giang, vietnam",notknown
6094,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
6095,no workplaces to show,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|tân châu",female
6096,no workplaces to show,no schools to show,goes to trường thpt chuyên lê quý đôn - bình định|goes to trường thpt chuyên lê quý đôn - bình định,quy nhon|quy nhon,female
6097,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6098,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6099,no workplaces to show,studied hệ thống thông tin quản lý at trường đại học ngân hàng thành phố hồ chí minh,went to thpt nguyễn huệ,"ho chi minh city, vietnam|bến tre",notknown
6100,no workplaces to show,no schools to show,no schools to show,sông cầu|sông cầu,notknown
6101,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
6102,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh|studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt mạc đĩnh chi,"ho chi minh city, vietnam|tra vinh",male
6103,no workplaces to show,no schools to show,no schools to show,"da lat|hanoi, vietnam",female
6104,no workplaces to show,no schools to show,no schools to show,can tho|hải dương,male
6105,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",can tho|tân châu,female
6106,no workplaces to show,studies at ueh - trường đại học kinh tế tp.hcm,went to thpt chuyên nguyễn quang diêu,cao lãnh,female
6107,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6108,no workplaces to show,studied at hutech - đại học công nghệ tp.hcm,no schools to show,no places to show,notknown
6109,no workplaces to show,no schools to show,"went to thpt tân châu, an giang",no places to show,female
6110,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân an, long an",female
6111,sales at đại lý vé máy bay quế phát,studied at trường đại học an giang,"went to thpt tân châu, an giang",long xuyên|tân châu,female
6112,works at thành phố đà lạt,no schools to show,no schools to show,da lat|ninh bình,male
6113,no workplaces to show,no schools to show,"went to thpt vĩnh xương, tân châu, an giang",yongchang|tân châu,male
6114,no workplaces to show,no schools to show,went to trường thcs phú long,"tân châu|angiang, an giang, vietnam",notknown
6115,tân châu,studied at cao dang nghe an giang,"went to thpt nguyễn chí thanh, phú tân, an giang","chaudok, an giang, vietnam",notknown
6116,no workplaces to show,studies at cao đẳng du lịch sài gòn,went to trường thpt nguyễn văn trỗi - nha trang,"ho chi minh city, vietnam|nha trang",notknown
6117,no workplaces to show,no schools to show,no schools to show,my tho|my tho,male
6118,no workplaces to show,no schools to show,went to thcs phú thạnh,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
6119,no workplaces to show,no schools to show,no schools to show,no places to show,male
6120,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,notknown
6121,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","phu vinh, an giang, vietnam|tân châu",male
6122,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6123,no workplaces to show,no schools to show,went to trường thpt phú hòa,"ho chi minh city, vietnam|củ chi, hồ chí minh, vietnam",male
6124,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
6125,ban thường vụ đoàn trường đại học y khoa phạm ngọc thạch|ban thường vụ đoàn trường đại học y khoa phạm ngọc thạch,studied y đa khoa at trường đại học y khoa phạm ngọc thạch,went to thpt chuyên nguyễn tất thành - kontum,"kon tum, kon tum, vietnam",male
6126,works at bidv,no schools to show,no schools to show,"hanoi, vietnam|hanoi, vietnam",female
6127,studying at thpt.trần nguyên hãn - vũng tàu,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,vung tau|vung tau,male
6128,học sinh at thpt tân châu|học sinh at thpt tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,male
6129,esl teacher (english as a second language teacher) at vus - anh văn hội việt mỹ,studied at hcmute - spkt,no schools to show,no places to show,female
