id,Workplaces,College,School,Places,Gender
3614,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3615,works at thcs long thạnh|works at thcs long thạnh,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm|studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",tân châu|tân châu,female
3616,no workplaces to show,no schools to show,no schools to show,no places to show,male
3617,no workplaces to show,no schools to show,no schools to show,no places to show,male
3618,no workplaces to show,no schools to show,no schools to show,no places to show,female
3619,"works at tân châu, an giang",studied at trường đại học an giang,"went to thpt tân châu, an giang","tân châu|ho chi minh city, vietnam",male
3620,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3621,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3622,works at the kod crew|works at the kod crew,studied 한국학과-trường đại học văn lang at trường đại học văn lang|studied 한국학과-trường đại học văn lang at trường đại học văn lang,no schools to show,"ho chi minh city, vietnam|tân châu",male
3623,no workplaces to show,studied at trường đại học sài gòn,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3624,"works at thpt tân châu, an giang",no schools to show,went to trường thpt ba chúc,"tân châu|ba chuc, an giang, vietnam",notknown
3625,no workplaces to show,studies at trường đại học luật tp. hồ chí minh,went to trường thpt số 1 phù mỹ,"qui nhon, bình ðịnh, vietnam|quy nhon",male
3626,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",female
3627,no workplaces to show,studies y đa khoa( bác sĩ đa khoa) - general  doctor at trường đại học y dược cần thơ,went to thpt trần văn thành,"chau phú, an giang, vietnam|chau phú, an giang, vietnam",male
3628,no workplaces to show,studied at trường đại học công nghệ thông tin,no schools to show,"ho chi minh city, vietnam",notknown
3629,business analyst at nexcel solutions,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",male
3630,tuy hòa,no schools to show,went to trường thpt lê trung kiên,"ho chi minh city, vietnam|tuy hòa",male
3631,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3632,no workplaces to show,no schools to show,no schools to show,no places to show,male
3633,no workplaces to show,no schools to show,no schools to show,no places to show,male
3634,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3635,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3636,no workplaces to show,"studies information of technology (it) at trường đại học khoa học tự nhiên, đại học quốc gia tp.hcm",no schools to show,soc trang,female
3637,,,,,
3638,no workplaces to show,no schools to show,no schools to show,"ấp phú hữu, an giang, vietnam|angiang, an giang, vietnam",female
3639,no workplaces to show,studied at cao đẳng fpt polytechnic|studied at cao đẳng fpt polytechnic,went to trần hưng đạo tp.biên hòa,biên hòa|ninh bình,male
3640,hoc sinh at trường thcs phú lâm,"studied at phú lâm, an giang, vietnam",went to thpt đức trí,"phú lâm, an giang, vietnam|phú lâm",male
3641,cựu học sinh at trường cao đẳng hòa bình xuân lộc,studied at lac hong university,no schools to show,"di an|ha-nam, hà nam, vietnam",female
3642,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3643,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|củ chi, hồ chí minh, vietnam",female
3644,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",notknown
3645,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
3646,no workplaces to show,no schools to show,no schools to show,no places to show,male
3647,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam|củ chi, hồ chí minh, vietnam",female
3648,game developer at mecury studio,studied computer engineering at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt nguyễn đình chiểu - bến tre,"ho chi minh city, vietnam|bến tre",male
3649,no workplaces to show,no schools to show,went to cựu học sinh trường thpt ca văn thỉnh - an thới,bến tre,notknown
3650,no workplaces to show,no schools to show,no schools to show,"brisbane, queensland, australia",notknown
3651,no workplaces to show,no schools to show,no schools to show,quang ngai,notknown
3652,no workplaces to show,studies at trường đại học y dược cần thơ,no schools to show,can tho|cao lãnh,notknown
3653,tân châu,no schools to show,no schools to show,no places to show,notknown
3654,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"pleiku|tinh pleiku, gia lai, vietnam",female
3655,no workplaces to show,studied computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|studied computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,no places to show,female
3656,no workplaces to show,no schools to show,no schools to show,no places to show,male
3657,no workplaces to show,studied international business and economics at the open university|studied international business and economics at the open university,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3658,no workplaces to show,studies at hutech - đại học công nghệ tp.hcm,went to thpt kim liên - hà nội,"ho chi minh city, vietnam|hanoi, vietnam",male
3659,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
3660,tiệm vàng quý chung,studied at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,no schools to show,tân châu|hồng ngự,male
3661,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
