id,Workplaces,College,School,Places,Gender
2990,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
2991,,,,,
2992,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2993,no workplaces to show,studies at đại học công nghệ sài gòn - saigon technology university,went to thpt tân châu,"ho chi minh city, vietnam",notknown
2994,owner at 31oct.order|owner at 31oct.order,no schools to show,no schools to show,"ho chi minh city, vietnam|long xuyên",female
2995,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2996,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
2997,no workplaces to show,no schools to show,went to thpt lai vung 3,lai vung|lai vung,female
2998,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",male
2999,no workplaces to show,no schools to show,went to thpt trần đại nghĩa,tam bình,male
3000,no workplaces to show,studies at đại học y dược tp. hcm,no schools to show,"angiang, an giang, vietnam",female
3001,"works at phú tân, an giang, việt nam",no schools to show,went to trường trung học cơ sở phú lâm,"angiang, an giang, vietnam",notknown
3002,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,male
3003,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vinh chau",notknown
3004,no workplaces to show,studies computer science at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt thực hành sư phạm - đhct,"ho chi minh city, vietnam|cà mau",notknown
3005,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",female
3006,no workplaces to show,no schools to show,no schools to show,tây ninh,male
3007,no workplaces to show,no schools to show,no schools to show,quang ngai,notknown
3008,works at hạt giống hoa nhập khẩu - yeuhoa shop,studied at đại học bôn ba,no schools to show,phú tân,female
3009,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam",male
3010,works at htv - đài truyền hình tp.hcm,studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm|studied at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
3011,data scientist at globaltechjsc|data scientist at globaltechjsc,studied bachelor of science (bs) in data science at ho chi minh city university of information technology,no schools to show,"ho chi minh city, vietnam|dong ha",male
3012,no workplaces to show,studied at chuỗi lớp học alpha - mũi né|studied at chuỗi lớp học alpha - mũi né,no schools to show,"hòa bình, hòa bình, vietnam",male
3013,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thcs nguyen du.tien phuoc.quang nam,"ho chi minh city, vietnam|quang nam, quang nam-da nang, vietnam",male
3014,no workplaces to show,no schools to show,no schools to show,thu dau mot,male
3015,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,female
3016,hoc sinh at trường thpt nguyễn hồng đạo,no schools to show,went to trường thpt nguyễn hồng đạo,quy nhon|phù cát|tphcm,male
3017,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3018,works at điếu thuốc tàn trên ly cafe đăng đời khô cạn biết tâm sự cùng ai|works at điếu thuốc tàn trên ly cafe đăng đời khô cạn biết tâm sự cùng ai,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang|went to thpt nguyễn chí thanh, phú tân, an giang","ấp tân phú, an giang, vietnam|angiang, an giang, vietnam",male
3019,no workplaces to show,no schools to show,went to trường thcs giá rai b|went to trường thcs giá rai b,bac lieu|cà mau,notknown
3020,no workplaces to show,no schools to show,no schools to show,"chaudok, an giang, vietnam",female
3021,no workplaces to show,no schools to show,"went to thpt nguyễn hồng đạo,phù cát,bình định","binh dinh, nghia binh, vietnam",notknown
3022,soc trang,studied at thpt phạm hồng thái confessions,went to thpt phạm hồng thái-hưng nguyên-nghệ an,soc trang|vinh,male
3023,works at n kid group,studied at hutech - đại học công nghệ tp.hcm,went to trường thpt tân bình - quận tân phú,"ho chi minh city, vietnam",female
3024,no workplaces to show,no schools to show,no schools to show,"long son, an giang, vietnam",notknown
3025,no workplaces to show,no schools to show,no schools to show,"tuyên quang, tuyên quang, vietnam",notknown
3026,works at stemhouse education,studied at trường đại học quốc tế - đại học quốc gia tp. hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3027,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3028,no workplaces to show,no schools to show,went to trường thpt phan văn đạt,"tân an, long an",notknown
3029,no workplaces to show,no schools to show,no schools to show,tỉnh đồng tháp|tỉnh đồng tháp,male
3030,no workplaces to show,no schools to show,went to thpt dĩ an,di an|di an,notknown
3031,no workplaces to show,no schools to show,no schools to show,an nhon,male
3032,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
3033,,,,,
3034,post & telecommunication institute of technology,studied marketing at post & telecommunication institute of technology,went to trường thpt nguyễn huệ - tp. vũng tàu|went to trường thpt nguyễn huệ - tp. vũng tàu,vung tau|hà tĩnh,male
3035,works at an giang,studied ngôn ngữ anh at phòng đào tạo - trường đại học an giang,no schools to show,"long xuyên|vinh xuong, prey veng, cambodia",female
3036,no workplaces to show,no schools to show,"went to thpt tân châu, an giang","ho chi minh city, vietnam|phú lâm",notknown
3037,,,,,
3038,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",male
3039,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3040,no workplaces to show,no schools to show,no schools to show,"long my, cẩn thỏ, vietnam|long my, cẩn thỏ, vietnam",male
3041,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
3042,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|can tho",female
3043,no workplaces to show,no schools to show,"went to thpt tân châu, an giang|went to thpt tân châu, an giang",long xuyên|tân châu,female
3044,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3045,no workplaces to show,studied at trường đại học tài chính - marketing,went to trường thpt trần phú tphcm,"ho chi minh city, vietnam|da nang, vietnam",notknown
3046,"ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam",male
3047,ủy ban nhân dân phường bình hưng hòa b,no schools to show,went to thpt bà điểm|went to thpt bà điểm,"ho chi minh city, vietnam",male
3048,no workplaces to show,no schools to show,no schools to show,no places to show,male
3049,no workplaces to show,"studied giáo dục tiểu học at tuổi trẻ khoa giáo dục tiểu học - mầm non, trường đại học đồng tháp dthu",no schools to show,cao lãnh|hồng ngự,female
3050,tân châu,studied at an giang university,"went to thpt tân châu, an giang",my tho|tân châu,male
3051,"ho chi minh city, vietnam",studied at ueh - trường đại học kinh tế tp.hcm,went to thpt nguyễn khuyến,"ho chi minh city, vietnam|vinh chau",male
3052,works at camp nou (fc barcelona)|works at camp nou (fc barcelona)|works at camp nou (fc barcelona),studied hs at trường thpt châu thành 1,no schools to show,"ho chi minh city, vietnam|sa đéc",male
3053,studying at an giang university|studying at an giang university,studied thạc sỹ ll&pp dh bm toán at trường đại học cần thơ,no schools to show,tân châu|tân châu,female
3054,no workplaces to show,no schools to show,no schools to show,tra vinh|tra vinh,notknown
3055,"works at n5kcn mỹ phước 1,thị xã bến cát tỉnh bình dương",no schools to show,no schools to show,hồng ngự|hồng ngự,male
3056,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu|tân châu,notknown
3057,no workplaces to show,no schools to show,went to trường thpt nguyễn hồng đạo,quy nhon,female
3058,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
3059,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|tân châu",female
3060,sales at pgym fitness & yoga|sales at pgym fitness & yoga,studied at trường đại học sư phạm thể dục thể thao thành phố hồ chí minh,went to trường thpt ngô gia tự,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
3061,works at khởi nghiệp kinh doanh|works at khởi nghiệp kinh doanh|works at khởi nghiệp kinh doanh|works at khởi nghiệp kinh doanh,studied at ღღღ sống biết điều - chơi đúng kiểu ღღღ,went to hội đồng v.i.p dân thường chơi đẹp đè bẹp dân chơi,"biên hòa|long thuan, ðồng tháp, vietnam",female
