id,Workplaces,College,School,Places,Gender
11715,"ho chi minh city, vietnam|ho chi minh city, vietnam",no schools to show,no schools to show,"ho chi minh city, vietnam|binh dinh, nghia binh, vietnam",notknown
11716,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|vung tau",notknown
11717,"hanoi, vietnam",studied at tuổi trẻ trường đại học kinh tế - đhqg hn,went to trường thpt chuyên nguyễn huệ,"hanoi, vietnam|hanoi, vietnam",female
11718,no workplaces to show,no schools to show,no schools to show,bac lieu,notknown
11719,works at quét rác�tại google✔|works at quét rác�tại google✔,no schools to show,no schools to show,no places to show,male
11720,no workplaces to show,no schools to show,no schools to show,no places to show,male
11721,no workplaces to show,studies at đại học công nghiệp hà nội (haui),no schools to show,no places to show,notknown
11722,no workplaces to show,no schools to show,no schools to show,"long bình, an giang",notknown
11723,no workplaces to show,no schools to show,no schools to show,"binh dinh, nghia binh, vietnam",female
11724,no workplaces to show,no schools to show,went to thpt dĩ an,"ho chi minh city, vietnam",male
11725,no workplaces to show,no schools to show,went to trường thpt an thới,"phu quoc, kiến giang, vietnam|phu quoc, kiến giang, vietnam",notknown
11726,no workplaces to show,no schools to show,went to thcs chu văn an|went to thcs chu văn an,tân châu|tân châu,female
11727,no workplaces to show,no schools to show,no schools to show,"buôn ma thuột, đắc lắk, vietnam|buon me thuot",male
11728,no workplaces to show,no schools to show,went to thpt đức trí,no places to show,notknown
11729,no workplaces to show,no schools to show,no schools to show,"thu muoi, kiến giang, vietnam",notknown
11730,no workplaces to show,no schools to show,no schools to show,hồng ngự,notknown
11731,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11732,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",notknown
11733,no workplaces to show,no schools to show,no schools to show,no places to show,female
11734,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phù cát",male
11735,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,no places to show,notknown
11736,no workplaces to show,studies quản trị kinh doanh at cao đẳng kinh tế kỹ thuật cần thơ,went to trường thpt nguyễn sinh sắc,"long thuan, ðồng tháp, vietnam",male
11737,works at 소녀시대(girls' generation),studies at đại học tôn đức thắng,went to trường thpt tân châu,tân châu|tân châu,female
11738,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11739,"ho chi minh city, vietnam",no schools to show,no schools to show,no places to show,notknown
11740,no workplaces to show,no schools to show,went to thpt nguyễn văn cừ,"ho chi minh city, vietnam|hóc môn, hồ chí minh, vietnam",notknown
11741,works at trường thpt đức hòa,studied at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,went to thpt võ văn tần-đức hòa,"ap binh ta (2), long an, vietnam",female
11742,no workplaces to show,studied at trường đại học võ trường toản,no schools to show,"ho chi minh city, vietnam",notknown
11743,no workplaces to show,no schools to show,went to trường trung hc cở phú hiệp,"châu phong, an giang, vietnam|châu phong, an giang, vietnam",female
11744,former vice head of human resources department at margroup,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
11745,long xuyên,no schools to show,went to trường thpt nguyễn văn thoại,"angiang, an giang, vietnam|google earth|cơm tấm - bò bít tết 118 nguyễn trãi q.5",male
11746,no workplaces to show,no schools to show,no schools to show,no places to show,male
11747,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
11748,no workplaces to show,studies at ho chi minh city university of technology and education,"went to thpt tân châu, an giang","ho chi minh city, vietnam|tân châu",notknown
11749,no workplaces to show,no schools to show,no schools to show,can tho|cái bè,male
11750,vice president at liên chi hội sinh viên khoa quan hệ quốc tế,studied international relations at trường đại học khoa học xã hội và nhân văn - đại học quốc gia tp. hcm,went to trường thpt chuyên thoại ngọc hầu,long xuyên,female
11751,tân châu,no schools to show,no schools to show,"tân châu|angiang, an giang, vietnam",female
11752,no workplaces to show,studies at an giang university,goes to trường thpt nguyễn sinh sắc|goes to trường thpt nguyễn sinh sắc,long xuyên|tân châu,female
11753,no workplaces to show,no schools to show,no schools to show,no places to show,female
11754,no workplaces to show,studied kĩ thuật phần mềm - cntt at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to thpt tánh linh|went to thpt tánh linh,"tánh linh, bình thuận, vietnam|thanh hóa",male
11755,no workplaces to show,no schools to show,no schools to show,no places to show,female
11756,no workplaces to show,no schools to show,no schools to show,phú lâm,notknown
11757,học sinh at thcs lam son 2 - quan 6,studied at thcs lam son 2 - quan 6,no schools to show,"ho chi minh city, vietnam",male
11758,no workplaces to show,no schools to show,went to trường thpt nguyễn sinh sắc,long hòa|tân châu,notknown
11759,pamis beauty academy,no schools to show,no schools to show,"hanoi, vietnam|hòa bình, hòa bình, vietnam",female
11760,no workplaces to show,studies at đại học khoa học tự nhiên tp hcm|studies at đại học khoa học tự nhiên tp hcm,"went to thpt  trịnh hoài đức, thuận an, bình dương","ap binh duong (1), vietnam",notknown
11761,worked at no,studied at an giang university,went to trường ptth tân châu|went to trường ptth tân châu,tân châu|tân châu,female
11762,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
11763,no workplaces to show,studied diễn viên kịch_điện ảnh at đại học sân khấu điện ảnh tp. hồ chí minh,no schools to show,"ho chi minh city, vietnam",notknown
11764,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11765,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11766,no workplaces to show,studied at trường đại học đồng tháp,no schools to show,"ap thuong, an giang, vietnam|phu my, an giang, vietnam",female
11767,worked at trường thpt nguyễn văn thoại,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",female
11768,no workplaces to show,studied xét nghiệm y học at hiu - đại học quốc tế hồng bàng,went to trường thpt nguyễn sinh sắc,"ho chi minh city, vietnam|tân châu",notknown
11769,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11770,works at an giang,no schools to show,no schools to show,"phú lâm, an giang, vietnam|angiang, an giang, vietnam",male
11771,no workplaces to show,no schools to show,no schools to show,long thành|biên hòa,notknown
11772,no workplaces to show,no schools to show,no schools to show,no places to show,female
11773,nguyên lch phó lch sv khoa công nghệ thông tin,studies công nghệ thông tin at trường đại học giao thông vận tải tp.hcm,went to trường thpt lý tự trọng - hà tĩnh,hà tĩnh|thach ha,notknown
11774,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
11775,worked at thpt nguyễn hiền,studied at thcs lam son q.6,went to thpt nguyễn hiền,"ho chi minh city, vietnam|ho chi minh city, vietnam",male
11776,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam",male
11777,works at an giang,no schools to show,went to thpt chu văn an - an giang,"an giang (4), nghia binh, vietnam",female
11778,works at lazada|works at lazada|works at lazada|works at lazada|works at lazada,studied diễn viên kịch - điện ảnh at trường đại học sân khấu - điện ảnh tp. hồ chí minh,went to thpt tiên du 1,"ho chi minh city, vietnam|bắc ninh",male
11779,works at ở đâu còn lâu mới nói,studied at dai hoc an giang,went to thpt tịnh biên,"nhà bàng, an giang, vietnam|angiang, an giang, vietnam",female
11780,no workplaces to show,"studies kỹ thuật phần mềm at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt lê lợi|went to thpt lê lợi,no places to show,male
11781,no workplaces to show,no schools to show,no schools to show,thanh hóa|thanh hóa,female
