id1,id2,weight
6120,10433,1
6120,10803,1
6120,15704,1
6120,15736,1
6120,6487,1
6120,8363,1
6120,10453,1
6120,9802,1
6120,6213,1
6120,12643,1
6120,16423,1
6120,16889,1
6120,12526,1
6120,14313,1
6120,10454,1
6120,11721,1
6120,14339,1
6120,15951,1
6120,19600,1
6120,14307,1
6120,19098,1
6120,10296,1
6120,13737,1
6120,13901,1
6120,11646,1
6120,11696,1
6120,18882,1
6120,19143,1
6120,12543,1
6120,14557,1
6120,15944,1
6120,10301,1
6120,17019,1
6120,11210,1
6120,18539,1
6120,14609,1
6120,9544,1
6120,11688,1
6120,11717,1
6120,15577,1
6120,9616,1
6120,13239,1
6120,18725,1
6120,18215,1
6120,19157,1
6120,7933,1
6120,11895,1
6120,7715,1
6120,18077,1
6120,13618,1
6120,13864,1
6120,19213,1
6120,10159,1
6125,12701,1
6126,18656,1
6127,14433,1
6128,11047,1
6132,17965,1
6134,6287,1
6138,11047,1
6140,18037,1
6143,11485,1
6143,14545,1
6143,18037,1
6143,7138,1
6144,14653,1
6151,10150,1
6152,15612,1
6154,18106,1
6156,6183,1
6161,18585,1
6162,15490,1
6164,19048,1
6165,16736,1
6167,10675,1
6168,12422,1
6173,18159,1
6174,12187,1
6176,11969,1
6180,18414,1
6180,15612,1
6180,7512,1
6180,13934,1
6180,18586,1
6180,10014,1
6180,13454,1
6180,10159,1
6181,11607,1
6183,19014,1
6183,15409,1
6183,12632,1
6183,11221,1
6183,16363,1
6183,6324,1
6183,19167,1
6183,11021,1
6183,7139,1
6183,18968,1
6183,9143,1
6183,7801,1
6183,18586,1
6183,6868,1
6183,14511,1
6183,16018,1
6183,17911,1
6183,16630,1
6183,14148,1
6183,10014,1
6183,13061,1
6183,13454,1
6183,18117,1
6183,14438,1
6183,13346,1
6183,16938,1
6183,7620,1
6183,19042,1
6183,11022,1
6183,8863,1
6183,11410,1
6183,13746,1
6183,11949,1
6183,18903,1
6183,10771,1
6183,8638,1
6183,18212,1
6183,18013,1
6183,7308,1
6183,8077,1
6183,11974,1
6183,18400,1
6183,7973,1
6183,15053,1
6183,16993,1
6183,10389,1
6183,7479,1
6183,16670,1
6183,7360,1
6183,11143,1
6183,16716,1
6183,8683,1
6183,19252,1
6183,8753,1
6183,18981,1
6183,14284,1
6183,11732,1
6183,6378,1
6183,9322,1
6183,17554,1
6183,8436,1
6183,16057,1
6183,9770,1
6183,10159,1
6184,19048,1
6185,10173,1
6188,13113,1
6193,11070,1
6194,9404,1
6203,12796,1
6205,19402,1
6209,11735,1
6209,14545,1
6209,18037,1
6209,7138,1
6210,7521,1
6212,19039,1
6215,18414,1
6215,11221,1
6215,7521,1
6221,10150,1
6223,6863,1
6227,14545,1
6230,18414,1
6237,10641,1
6244,16630,1
6245,19039,1
6247,19132,1
6248,19669,1
6251,18485,1
6252,6910,1
6255,19014,1
6256,19014,1
6258,11485,1
6258,18037,1
6258,10170,1
6258,18159,1
6258,18106,1
6258,12891,1
6258,7138,1
6258,19132,1
6258,6845,1
6258,10150,1
6258,10159,1
6259,14370,1
6262,12240,1
6263,16648,1
6267,19563,1
6269,17660,1
6270,6863,1
6271,14644,1
6273,10150,1
6276,7770,1
6277,15597,1
6278,16270,1
6282,11070,1
6284,14370,1
6286,6868,1
6287,14644,1
6287,14118,1
6287,15117,1
6287,17850,1
6287,14016,1
6287,17848,1
6287,10159,1
6288,7538,1
6289,15635,1
6299,11969,1
6300,14690,1
6301,17660,1
6302,8291,1
6303,18656,1
6304,19167,1
6305,15490,1
6306,17798,1
6309,11607,1
6310,18261,1
6313,12422,1
6314,17911,1
6315,7138,1
6316,14653,1
6318,14249,1
6319,12422,1
6323,14370,1
6324,12840,1
6324,12512,1
6324,18276,1
6324,18600,1
6324,14568,1
6324,7732,1
6324,16685,1
6324,11737,1
6324,11565,1
6324,14514,1
6324,14345,1
6324,19108,1
6324,6388,1
6324,13678,1
6324,19402,1
6324,17954,1
6324,16363,1
6324,10431,1
6324,11748,1
6324,9570,1
6324,9143,1
6324,10768,1
6324,16936,1
6324,8540,1
6324,13061,1
6324,6794,1
6324,11221,1
6324,14567,1
6324,9079,1
6324,18117,1
6324,13405,1
6324,19289,1
6324,16084,1
6324,11047,1
6324,8024,1
6324,15491,1
6324,14517,1
6324,8353,1
6324,14424,1
6324,18422,1
6324,15597,1
6324,17645,1
6324,10493,1
6324,11600,1
6324,16402,1
6324,16114,1
6324,11324,1
6324,7441,1
6324,10056,1
6324,12069,1
6324,11397,1
6324,13194,1
6324,17876,1
6324,8191,1
6324,6668,1
6324,10267,1
6324,12221,1
6324,10355,1
6324,17613,1
6324,10673,1
6324,10713,1
6324,6934,1
6324,13872,1
6324,11732,1
6324,10676,1
6324,18311,1
6324,10974,1
6324,6714,1
6324,16680,1
6324,13004,1
6324,16592,1
6324,14295,1
6324,12523,1
6324,11478,1
6324,12218,1
6324,18999,1
6324,8023,1
6324,11570,1
6324,11132,1
6324,9515,1
6324,16038,1
6324,13961,1
6324,7867,1
6324,18254,1
6324,6686,1
6324,10159,1
6325,14249,1
6327,7992,1
6330,13113,1
6330,8353,1
6333,11351,1
6335,13454,1
6338,19563,1
6339,16954,1
6339,19014,1
6339,19167,1
6339,18586,1
6339,6646,1
6339,10173,1
6340,10376,1
6341,19122,1
6342,10150,1
6348,11025,1
6348,18497,1
6348,8353,1
6351,13454,1
6352,10173,1
6355,14653,1
6357,14249,1
6358,17374,1
6360,14249,1
6362,18106,1
6363,18261,1
6364,19669,1
6366,18598,1
6368,16018,1
6369,11485,1
6370,13934,1
6371,6845,1
6373,14690,1
6375,12796,1
6376,19277,1
6380,18585,1
6382,10431,1
6383,16648,1
6384,12422,1
6385,11969,1
6387,6868,1
6388,16685,1
6388,19014,1
6388,18586,1
6388,14567,1
6388,10431,1
6388,11221,1
6388,6868,1
6388,14424,1
6388,13454,1
6388,13678,1
6388,6646,1
6388,19277,1
6388,17911,1
6388,14653,1
6388,10159,1
6389,16685,1
6389,11025,1
6389,13678,1
6389,19110,1
6389,10431,1
6389,10014,1
6389,14690,1
6389,15981,1
6389,15491,1
6396,12796,1
6396,18037,1
6397,7138,1
6400,15490,1
6401,18497,1
6403,14370,1
6407,14049,1
6408,10150,1
6410,10317,1
6410,15490,1
6410,11735,1
6410,14370,1
6410,16648,1
6410,10159,1
6412,19014,1
6415,11809,1
6416,13454,1
6418,8291,1
6421,8017,1
6422,16736,1
6423,12891,1
6424,10376,1
6428,16648,1
6435,9404,1
6438,8689,1
6439,13934,1
6440,18159,1
6442,11485,1
6443,11735,1
6444,12796,1
6445,18656,1
6446,13678,1
6448,17304,1
6450,9404,1
6452,19048,1
6455,17304,1
6458,12187,1
6461,19599,1
6462,8353,1
6465,8189,1
6470,18656,1
6475,11735,1
6477,7992,1
6481,12701,1
6483,10431,1
6484,12891,1
6486,10431,1
6489,10317,1
6491,14644,1
6491,7257,1
6492,19669,1
6492,7992,1
6492,7512,1
6492,14424,1
6492,19167,1
6492,10014,1
6492,16589,1
6492,15981,1
6492,7521,1
6492,13885,1
6492,10173,1
6492,19014,1
6492,10159,1
6494,6646,1
6500,7495,1
6501,16630,1
6502,18585,1
6507,14424,1
6507,19048,1
6508,14049,1
6509,7521,1
6521,16648,1
6522,10376,1
6523,16954,1
6523,10317,1
6523,18586,1
6523,13934,1
6523,16648,1
6523,18488,1
6523,14424,1
6523,13454,1
6523,19122,1
6523,17911,1
6523,10159,1
6524,19669,1
6524,18586,1
6524,16018,1
6528,18497,1
6530,19599,1
6531,19563,1
6535,11047,1
6537,14249,1
6539,19669,1
6539,10431,1
6543,12796,1
6550,19402,1
6551,10150,1
6553,14567,1
6555,15490,1
6556,8689,1
6559,18585,1
6560,10376,1
6565,15490,1
6565,10376,1
6568,18656,1
6572,18106,1
6576,17304,1
6578,7138,1
6579,14567,1
6585,10150,1
6586,7512,1
6586,14424,1
6586,18586,1
6586,14653,1
6586,16989,1
6586,7495,1
6586,14433,1
6586,10159,1
6588,11809,1
6588,19048,1
6589,7512,1
6589,11047,1
6590,7770,1
6592,10675,1
6593,19167,1
6594,13934,1
6595,6845,1
6596,11809,1
6597,8353,1
6598,11047,1
6601,9079,1
6602,11070,1
6608,13454,1
6609,17660,1
6609,14545,1
6609,14249,1
6609,19599,1
6609,12891,1
6609,10159,1
6610,14690,1
6613,18414,1
6614,16018,1
6617,13113,1
6618,7512,1
6618,11070,1
6620,9404,1
6622,18288,1
6623,18598,1
6627,18479,1
6627,18037,1
6630,18479,1
6630,19563,1
6631,19048,1
6635,10376,1
6638,17374,1
6639,15635,1
6640,10159,1
6642,19167,1
6645,16630,1
6646,14219,1
6646,16954,1
6646,12840,1
6646,17043,1
6646,7732,1
6646,14164,1
6646,6784,1
6646,11737,1
6646,14514,1
6646,19669,1
6646,7992,1
6646,15143,1
6646,17911,1
6646,8024,1
6646,14424,1
6646,19167,1
6646,11748,1
6646,18750,1
6646,13934,1
6646,9143,1
6646,18586,1
6646,15022,1
6646,16936,1
6646,12941,1
6646,16589,1
6646,8689,1
6646,14585,1
6646,15981,1
6646,16084,1
6646,7521,1
6646,15491,1
6646,14517,1
6646,18489,1
6646,18422,1
6646,14438,1
6646,12181,1
6646,17798,1
6646,12085,1
6646,17512,1
6646,17264,1
6646,11820,1
6646,7783,1
6646,17869,1
6646,13689,1
6646,18023,1
6646,13851,1
6646,17220,1
6646,11456,1
6646,18415,1
6646,7932,1
6646,12129,1
6646,14475,1
6646,6733,1
6646,16938,1
6646,11600,1
6646,8820,1
6646,19052,1
6646,7276,1
6646,10902,1
6646,6821,1
6646,11391,1
6646,11160,1
6646,8415,1
6646,18669,1
6646,8351,1
6646,13592,1
6646,15680,1
6646,11356,1
6646,6884,1
6646,15500,1
6646,10159,1
6649,18656,1
6650,9079,1
6651,18489,1
6655,17304,1
6655,17965,1
6657,18414,1
6659,18656,1
6661,14567,1
6661,14438,1
6667,9079,1
6670,6863,1
6673,19132,1
6674,16685,1
6676,10014,1
6677,19122,1
6680,11047,1
6682,10376,1
6685,7521,1
6687,18261,1
6692,10675,1
6698,17660,1
6699,13885,1
6702,16954,1
6707,8189,1
6711,13678,1
6711,14567,1
6711,9079,1
6711,7521,1
6711,15491,1
6711,10159,1
6712,17660,1
6713,14545,1
6715,11969,1
6717,9079,1
6718,18585,1
6724,12240,1
6725,18497,1
6726,18485,1
6727,18656,1
6729,11735,1
6730,19563,1
6731,10317,1
6731,17798,1
6731,15490,1
6731,10641,1
6731,14370,1
6731,17965,1
6731,15635,1
6731,18497,1
6731,7538,1
6731,10159,1
6734,12240,1
6737,17798,1
6738,11025,1
6738,7512,1
6738,11070,1
6738,18497,1
6739,11070,1
6742,19669,1
6745,11607,1
6747,9079,1
6749,16736,1
6751,7770,1
6753,18585,1
6754,18488,1
6758,14249,1
6760,18598,1
6765,18479,1
6768,17374,1
6771,14690,1
6772,19277,1
6773,8017,1
6774,15597,1
6775,11351,1
6776,18479,1
6781,8291,1
6782,18598,1
6783,8017,1
6784,16954,1
6784,10317,1
6784,11735,1
6784,6910,1
6784,18586,1
6784,18598,1
6784,18489,1
6784,19110,1
6784,11809,1
6784,15981,1
6784,14424,1
6784,11070,1
6784,19048,1
6784,19014,1
6784,10159,1
6787,17798,1
6788,12422,1
6790,17374,1
6793,19132,1
6794,16954,1
6794,15490,1
6794,18414,1
6794,16685,1
6794,13678,1
6794,11221,1
6794,19402,1
6794,14424,1
6794,19110,1
6794,10431,1
6794,10014,1
6794,14433,1
6794,15491,1
6794,18489,1
6794,9079,1
6794,14567,1
6794,13113,1
6794,7495,1
6794,18497,1
6794,11047,1
6794,19048,1
6794,10159,1
6796,16018,1
6797,19563,1
6797,10150,1
6798,8291,1
6800,10641,1
6802,14424,1
6803,19563,1
6805,11969,1
6806,10431,1
6808,18656,1
6813,10431,1
6818,15491,1
6819,19122,1
6821,19014,1
6821,13113,1
6824,6863,1
6824,10150,1
6825,17304,1
6827,18106,1
6829,19669,1
6829,7512,1
6830,15612,1
6831,14644,1
6832,11969,1
6833,8291,1
6834,11969,1
6844,7992,1
6844,16018,1
6845,18027,1
6845,17048,1
6845,6878,1
6845,11607,1
6845,19283,1
6845,18113,1
6845,17327,1
6845,6863,1
6845,18585,1
6845,18037,1
6845,10170,1
6845,19563,1
6845,16653,1
6845,18159,1
6845,11552,1
6845,13886,1
6845,12891,1
6845,19132,1
6845,17520,1
6845,12657,1
6845,12796,1
6845,10150,1
6845,7138,1
6845,18106,1
6845,14386,1
6845,10738,1
6845,12192,1
6845,9511,1
6845,11343,1
6845,15877,1
6845,10351,1
6845,6885,1
6845,16777,1
6845,8309,1
6845,10194,1
6845,7159,1
6845,11390,1
6845,14422,1
6845,13952,1
6845,10980,1
6845,15324,1
6845,19042,1
6845,7648,1
6845,12926,1
6845,16726,1
6845,17421,1
6845,12639,1
6845,11522,1
6845,12285,1
6845,16895,1
6845,12328,1
6845,19496,1
6845,16976,1
6845,11328,1
6845,10954,1
6845,17644,1
6845,7314,1
6845,16649,1
6845,17051,1
6845,13940,1
6845,10730,1
6845,10242,1
6845,10159,1
6846,19563,1
6846,18159,1
6848,11025,1
6850,9404,1
6854,11047,1
6855,15635,1
6860,18656,1
6861,14433,1
6861,19122,1
6863,18027,1
6863,17048,1
6863,19204,1
6863,6878,1
6863,12478,1
6863,12796,1
6863,18113,1
6863,17327,1
6863,14545,1
6863,11937,1
6863,11087,1
6863,19599,1
6863,6879,1
6863,18037,1
6863,6948,1
6863,12657,1
6863,16653,1
6863,17520,1
6863,10170,1
6863,19563,1
6863,7138,1
6863,18159,1
6863,11552,1
6863,18106,1
6863,12891,1
6863,19132,1
6863,10194,1
6863,18936,1
6863,12761,1
6863,15877,1
6863,11615,1
6863,10738,1
6863,11343,1
6863,6885,1
6863,11390,1
6863,11532,1
6863,11522,1
6863,12914,1
6863,17828,1
6863,18617,1
6863,18129,1
6863,8309,1
6863,17314,1
6863,14337,1
6863,17105,1
6863,14649,1
6863,10954,1
6863,7648,1
6863,10730,1
6863,7187,1
6863,7159,1
6863,18534,1
6863,12926,1
6863,17318,1
6863,19063,1
6863,10287,1
6863,18475,1
6863,14182,1
6863,7917,1
6863,12367,1
6863,19553,1
6863,16478,1
6863,10159,1
6864,16648,1
6867,18479,1
6868,18414,1
6868,17528,1
6868,15409,1
6868,19108,1
6868,13678,1
6868,17911,1
6868,11221,1
6868,7512,1
6868,10768,1
6868,7139,1
6868,11748,1
6868,19277,1
6868,12453,1
6868,9143,1
6868,15827,1
6868,18586,1
6868,14511,1
6868,13454,1
6868,16630,1
6868,16989,1
6868,12871,1
6868,16938,1
6868,19161,1
6868,13660,1
6868,10147,1
6868,12570,1
6868,18264,1
6868,19584,1
6868,12760,1
6868,11061,1
6868,7396,1
6868,10161,1
6868,16890,1
6868,18856,1
6868,12986,1
6868,17089,1
6868,18632,1
6868,18292,1
6868,16629,1
6868,8978,1
6868,11369,1
6868,8125,1
6868,17990,1
6868,13932,1
6868,8299,1
6868,12933,1
6868,11611,1
6868,11835,1
6868,19165,1
6868,15322,1
6868,12541,1
6868,7844,1
6868,13468,1
6868,16144,1
6868,10159,1
6869,12240,1
6871,14567,1
6874,11351,1
6878,11485,1
6878,10159,1
6879,12796,1
6879,14545,1
6879,14249,1
6879,18261,1
6879,18037,1
6879,12891,1
6879,10675,1
6879,14433,1
6879,10150,1
6879,10159,1
6881,12422,1
6882,18656,1
6885,12796,1
6885,18037,1
6885,10170,1
6885,10150,1
6887,17965,1
6891,19014,1
6893,18261,1
6894,7538,1
6896,11025,1
6904,11025,1
6904,18497,1
6904,13113,1
6904,16589,1
6904,7521,1
6906,17965,1
6907,18656,1
6908,11025,1
6908,8689,1
6908,15597,1
6908,11070,1
6908,16589,1
6908,10159,1
6909,18485,1
6910,16954,1
6910,12840,1
6910,12512,1
6910,17043,1
6910,14164,1
6910,14514,1
6910,8653,1
6910,15143,1
6910,11147,1
6910,19167,1
6910,11748,1
6910,11070,1
6910,15022,1
6910,16520,1
6910,18052,1
6910,18497,1
6910,12941,1
6910,16589,1
6910,19099,1
6910,18489,1
6910,14438,1
6910,12181,1
6910,19313,1
6910,11600,1
6910,11502,1
6910,16660,1
6910,16563,1
6910,17662,1
6910,7062,1
6910,14282,1
6910,7349,1
6910,10638,1
6910,10585,1
6910,8505,1
6910,10181,1
6910,11400,1
6910,15092,1
6910,10205,1
6910,7550,1
6910,7465,1
6910,11439,1
6910,7095,1
6910,10199,1
6910,7994,1
6910,18400,1
6910,7824,1
6910,7808,1
6910,14582,1
6910,18062,1
6910,14173,1
6910,18220,1
6910,17339,1
6910,11250,1
6910,7785,1
6910,12236,1
6910,18302,1
6910,6924,1
6910,18740,1
6910,19045,1
6910,19430,1
6910,19311,1
6910,10883,1
6910,18152,1
6910,7828,1
6910,19377,1
6910,12791,1
6910,11086,1
6910,18995,1
6910,10937,1
6910,18034,1
6910,10159,1
6912,11351,1
6918,10317,1
6918,15490,1
6918,8017,1
6918,12187,1
6918,7538,1
6918,10159,1
6919,17660,1
6920,17304,1
6921,11025,1
6923,17374,1
6925,18497,1
6930,12240,1
6931,11025,1
6931,18497,1
6937,8189,1
6940,13885,1
6943,19563,1
6948,11607,1
6948,11735,1
6948,17660,1
6948,19599,1
6948,10170,1
6948,10159,1
6949,17965,1
6952,18288,1
6953,8017,1
6954,18485,1
6955,12240,1
6956,15635,1
6957,19563,1
6959,7770,1
6960,10150,1
6961,8353,1
6962,19048,1
6967,17660,1
6967,19563,1
6969,15612,1
6972,18414,1
6972,19669,1
6972,16018,1
6972,11047,1
6973,16630,1
6978,18485,1
6981,17374,1
6983,16630,1
6991,15490,1
6992,17660,1
6994,18656,1
6995,19167,1
6996,18656,1
6998,7138,1
7000,11607,1
7002,10641,1
7009,19669,1
7010,11025,1
7013,11969,1
7014,19669,1
7014,7992,1
7014,16018,1
7015,18159,1
7016,11047,1
7018,11025,1
7020,7538,1
7020,8017,1
7020,10159,1
7022,10317,1
7022,11735,1
7023,7992,1
7024,12187,1
7028,14049,1
7031,15597,1
7032,11607,1
7033,9558,1
7037,18106,1
7042,17660,1
7043,18488,1
7047,10159,1
7057,16736,1
7058,11485,1
7061,14433,1
7062,16954,1
7065,11047,1
7066,17911,1
7066,16630,1
7069,12701,1
7070,16630,1
7072,11485,1
7072,8189,1
7073,19014,1
7074,11485,1
7075,18106,1
7079,12240,1
7080,10150,1
7081,18037,1
7082,14049,1
7083,17374,1
7086,18585,1
7088,19110,1
7089,17304,1
7090,16630,1
7093,19669,1
7097,7538,1
7097,12187,1
7101,17965,1
7102,12187,1
7105,13934,1
7106,12240,1
7111,10376,1
7114,19563,1
7120,19277,1
7122,7992,1
7126,19669,1
7127,10431,1
7132,18656,1
7134,11485,1
7135,18585,1
7136,18488,1
7136,17911,1
7138,19204,1
7138,11485,1
7138,11735,1
7138,12796,1
7138,18113,1
7138,12904,1
7138,14545,1
7138,10170,1
7138,16653,1
7138,18159,1
7138,11552,1
7138,13886,1
7138,18106,1
7138,14433,1
7138,12891,1
7138,10738,1
7138,11446,1
7138,8041,1
7138,10351,1
7138,18086,1
7138,19705,1
7138,7449,1
7138,8478,1
7138,16674,1
7138,18425,1
7138,18542,1
7138,19496,1
7138,12959,1
7138,18644,1
7138,8123,1
7138,14231,1
7138,11840,1
7138,7532,1
7138,17406,1
7138,18165,1
7138,19061,1
7138,11610,1
7138,16576,1
7138,16856,1
7138,18548,1
7138,12197,1
7138,19640,1
7138,13896,1
7138,13002,1
7138,10334,1
7138,17912,1
7138,11754,1
7138,14319,1
7138,12377,1
7138,19132,1
7138,10150,1
7138,17520,1
7138,12657,1
7138,10159,1
7139,16954,1
7139,18414,1
7139,15612,1
7139,13678,1
7139,17911,1
7139,19402,1
7139,19110,1
7139,19167,1
7139,10431,1
7139,18586,1
7139,13934,1
7139,16989,1
7139,10014,1
7139,13454,1
7139,7495,1
7139,19277,1
7139,16630,1
7139,10159,1
7140,10014,1
7141,18598,1
7143,19048,1
7147,17798,1
7150,14438,1
7155,15612,1
7157,11221,1
7159,14433,1
7167,19122,1
7168,8189,1
7169,18656,1
7170,7495,1
7171,18414,1
7171,10159,1
7172,12240,1
7174,14567,1
7176,19132,1
7177,15612,1
7179,11485,1
7181,11485,1
7183,11969,1
7185,14545,1
7185,18037,1
7188,17304,1
7190,13113,1
7193,12187,1
7202,8353,1
7206,16589,1
7207,11485,1
7210,11735,1
7210,18479,1
7212,18106,1
7213,18497,1
7213,13113,1
7218,8353,1
7219,15490,1
7222,11809,1
7224,19132,1
7228,15597,1
7232,19039,1
7235,11485,1
7240,18598,1
7241,11485,1
7247,14545,1
7252,13885,1
7253,16736,1
7254,18106,1
7257,14644,1
7257,15117,1
7257,10430,1
7257,17850,1
7257,13611,1
7257,14083,1
7257,7782,1
7257,19270,1
7257,7638,1
7257,16903,1
7257,19242,1
7257,17759,1
7257,19412,1
7257,12126,1
7257,14016,1
7257,18397,1
7257,14062,1
7257,7577,1
7257,12797,1
7257,17848,1
7257,10124,1
7257,16712,1
7257,17225,1
7257,19254,1
7257,10159,1
7257,13685,1
7257,18132,1
7257,18964,1
7257,16941,1
7257,13133,1
7257,7850,1
7257,12361,1
7258,11607,1
7260,18656,1
7266,12240,1
7268,11735,1
7271,17149,1
7272,17965,1
7275,8689,1
7276,19277,1
7277,17374,1
7278,14249,1
7279,19167,1
7283,14690,1
7287,12187,1
7288,18288,1
7292,14567,1
7293,7521,1
7296,10150,1
7300,18414,1
7300,11221,1
7300,7495,1
7301,19277,1
7308,7512,1
7308,18586,1
7317,13885,1
7319,18598,1
7320,17374,1
7321,19014,1
7323,10641,1
7324,17798,1
7324,7538,1
7325,14644,1
7326,13113,1
7327,16736,1
7330,15981,1
7337,10641,1
7340,19048,1
7341,18586,1
7342,11809,1
7345,17374,1
7348,13885,1
7349,16954,1
7354,11070,1
7354,18497,1
7357,15491,1
7358,18656,1
7359,19039,1
7362,10675,1
7366,11047,1
7368,12240,1
7369,10150,1
7370,19110,1
7371,17798,1
7373,19669,1
7377,17660,1
7381,17965,1
7382,12701,1
7383,17304,1
7383,14370,1
7383,15635,1
7386,19110,1
7393,19167,1
7394,19039,1
7395,19599,1
7397,10376,1
7400,7538,1
7402,12240,1
7404,9404,1
7406,16736,1
7407,18656,1
7410,12891,1
7417,18656,1
7419,8189,1
7420,19048,1
7421,18489,1
7423,17965,1
7426,8353,1
7426,13885,1
7427,19048,1
7430,10376,1
7435,15612,1
7438,15491,1
7439,17911,1
7439,11221,1
7439,14653,1
7442,17911,1
7443,8689,1
7445,19669,1
7447,19048,1
7453,18479,1
7455,14567,1
7457,11969,1
7458,12240,1
7462,18288,1
7469,14567,1
7470,18037,1
7472,19599,1
7473,12187,1
7480,11047,1
7481,7992,1
7483,19167,1
7489,18485,1
7491,19167,1
7492,18585,1
7494,11485,1
7495,18276,1
7495,18414,1
7495,10724,1
7495,16685,1
7495,18379,1
7495,12632,1
7495,13678,1
7495,11221,1
7495,19402,1
7495,17954,1
7495,16363,1
7495,8024,1
7495,17506,1
7495,10431,1
7495,11021,1
7495,18750,1
7495,13934,1
7495,19277,1
7495,9143,1
7495,15827,1
7495,7801,1
7495,18764,1
7495,10014,1
7495,13061,1
7495,17524,1
7495,17566,1
7495,17466,1
7495,9079,1
7495,18117,1
7495,16084,1
7495,15491,1
7495,17645,1
7495,11600,1
7495,14024,1
7495,15817,1
7495,11397,1
7495,11180,1
7495,7960,1
7495,11007,1
7495,14571,1
7495,9339,1
7495,7985,1
7495,10442,1
7495,11819,1
7495,14207,1
7495,11732,1
7495,11124,1
7495,18372,1
7495,12523,1
7495,8800,1
7495,9535,1
7495,10815,1
7495,16581,1
7495,9998,1
7495,15210,1
7495,7705,1
7495,16137,1
7495,12307,1
7495,18325,1
7495,8374,1
7495,11484,1
7495,10070,1
7495,12446,1
7495,11236,1
7495,17980,1
7495,16683,1
7495,12078,1
7495,9619,1
7495,18354,1
7495,10159,1
7496,14049,1
7499,18106,1
7500,15597,1
7510,12796,1
7511,19048,1
7512,10317,1
7512,17043,1
7512,14164,1
7512,19014,1
7512,19108,1
7512,18379,1
7512,13678,1
7512,9218,1
7512,18750,1
7512,12453,1
7512,9570,1
7512,16936,1
7512,10014,1
7512,10817,1
7512,8540,1
7512,13061,1
7512,17524,1
7512,12941,1
7512,19048,1
7512,14585,1
7512,13405,1
7512,15696,1
7512,16084,1
7512,8008,1
7512,14438,1
7512,13346,1
7512,18922,1
7512,10493,1
7512,17898,1
7512,17817,1
7512,11350,1
7512,19032,1
7512,16689,1
7512,9771,1
7512,13331,1
7512,14787,1
7512,10410,1
7512,15128,1
7512,13103,1
7512,18616,1
7512,13935,1
7512,16690,1
7512,19187,1
7512,16855,1
7512,16495,1
7512,17176,1
7512,14010,1
7512,11146,1
7512,17679,1
7512,11854,1
7512,14360,1
7512,10899,1
7512,13833,1
7512,10771,1
7512,11900,1
7512,19009,1
7512,16898,1
7512,8077,1
7512,12463,1
7512,12299,1
7512,18400,1
7512,13453,1
7512,12058,1
7512,10872,1
7512,12146,1
7512,8024,1
7512,18586,1
7512,10159,1
7514,18159,1
7518,15612,1
7520,18485,1
7521,12840,1
7521,12512,1
7521,14568,1
7521,17043,1
7521,12701,1
7521,11565,1
7521,14514,1
7521,15143,1
7521,13678,1
7521,8024,1
7521,14424,1
7521,11748,1
7521,9570,1
7521,14433,1
7521,14169,1
7521,16084,1
7521,18489,1
7521,19099,1
7521,15491,1
7521,12181,1
7521,11600,1
7521,10081,1
7521,12671,1
7521,12907,1
7521,19004,1
7521,10630,1
7521,10810,1
7521,19407,1
7521,13309,1
7521,19355,1
7521,11947,1
7521,16865,1
7521,11150,1
7521,8763,1
7521,9859,1
7521,12847,1
7521,19186,1
7521,14484,1
7521,12589,1
7521,10596,1
7521,18908,1
7521,18828,1
7521,17152,1
7521,11090,1
7521,16191,1
7521,16946,1
7521,16609,1
7521,15570,1
7521,17613,1
7521,17171,1
7521,10100,1
7521,14380,1
7521,17681,1
7521,9564,1
7521,9535,1
7521,13266,1
7521,10183,1
7521,12145,1
7521,10330,1
7521,18970,1
7521,12939,1
7521,16443,1
7521,10025,1
7521,16853,1
7521,17440,1
7521,17817,1
7521,10159,1
7527,19277,1
7529,11607,1
7530,11485,1
7535,17374,1
7536,17965,1
7538,14219,1
7538,10317,1
7538,18600,1
7538,10641,1
7538,17043,1
7538,14164,1
7538,7967,1
7538,18749,1
7538,19014,1
7538,11508,1
7538,11878,1
7538,8017,1
7538,10173,1
7538,12187,1
7538,17524,1
7538,8291,1
7538,17512,1
7538,14171,1
7538,11523,1
7538,16826,1
7538,10768,1
7538,16648,1
7538,16701,1
7538,16433,1
7538,17975,1
7538,18430,1
7538,8667,1
7538,16640,1
7538,12672,1
7538,16338,1
7538,19548,1
7538,15977,1
7538,18794,1
7538,14613,1
7538,19261,1
7538,18068,1
7538,15485,1
7538,12162,1
7538,7540,1
7538,14265,1
7538,14449,1
7538,17206,1
7538,14226,1
7538,11573,1
7538,7811,1
7538,12623,1
7538,11034,1
7538,12775,1
7538,8432,1
7538,18727,1
7538,16523,1
7538,18848,1
7538,16952,1
7538,16546,1
7538,14276,1
7538,18112,1
7538,10483,1
7538,19656,1
7538,17766,1
7538,17585,1
7538,19542,1
7538,7733,1
7538,11799,1
7538,17517,1
7538,10159,1
7539,18656,1
7543,11351,1
7543,8017,1
7547,18656,1
7549,11809,1
7553,17660,1
7554,18488,1
7560,16589,1
7561,17374,1
7563,15635,1
7568,11607,1
7572,12891,1
7573,18656,1
7575,8689,1
7576,7770,1
7579,14653,1
7583,18159,1
7585,18037,1
7586,18598,1
7587,18261,1
7588,11221,1
7592,17374,1
7593,14049,1
7594,13678,1
7596,9404,1
7598,19110,1
7602,7992,1
